group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
AQHHHDLHHXJYJD,0.9307631811121618,0.4105212461442173,3.3316094692685945,19.999999994266314,0.009772098850608969,0.9307611542643376,0.4256208547527336,0.538189237847295,c1ccc2ccccc2c1,260.164611816406,40.0,6.0,2.0,2.0,7.5,41.489999999999995,0.1578947368421052,1.0,2.0,0.0,0.0,WUR,1.1438282544251552
ASDAXOTYWQZBDR,1.019716350234399,0.2657730587230692,3.262394804438168,4.548813060639092,0.004595644376589844,0.9636085584161488,0.2616063646622602,0.7020021937538885,O=C1CCC[C@]2(CO2)C(=O)O[C@@H]2CC[NH+]3CC=C(CO1)[C@H]23,368.170837402344,51.0,0.0,4.0,0.0,7.0,108.42000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR,1.143915830108229
ATROHALUCMTWTB,0.5316685861106116,1.5283584173581343e-11,4.6650216815375956,0.5938623384369212,0.002394044742339597,0.4052386581630952,0.2758638646482308,0.12937479351486436,c1ccccc1,299.061462402344,34.0,7.0,1.0,1.0,8.0,63.84,0.3684210526315789,2.0,3.0,1.0,0.0,WUR,0.3758022983875428
ATWWYGQDYGSWQA,1.0499999999999998,0.25722833686611984,3.907597304637974,1.5006572645823317,0.012086597020262248,0.9456295754931678,0.48965951591312,0.4559700595800478,O=c1cccc2c(c1)CCCc1ccccc1-2,358.165161132813,49.0,4.0,3.0,2.0,10.5,77.02000000000001,0.2307692307692307,1.0,5.0,0.0,0.0,WUR,2.648139270399619
AUFSOOYCQYDGES,0.7005213348950876,2.413573651260175e-19,5.816992090358772,0.8908484877429235,0.011509727362328774,0.6666780117376455,0.5232762168589788,0.14340179487866667,c1ccccc1,150.127853393555,26.0,3.0,1.0,1.0,4.0,12.03,0.0909090909090909,1.0,0.0,0.0,0.0,WUR,1.91352066504292
AUGQEEXBDZWUJY,0.7327386912537224,0.23195039979982424,2.7600789414262614,1.1483514525499081,0.0007949308345978377,0.4898633638102141,0.292655533411221,0.1972078303989931,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,384.202239990234,52.0,3.0,4.0,0.0,7.0,94.59,0.2692307692307692,0.0,7.0,0.0,0.0,WUR,0.477620853661853
AUQAUAIUNJIIEP,1.0259895350717156,1.0900098984617563e-14,3.9980935658531753,0.5438247755368032,0.001963430065228731,0.6865290489573005,0.4410542310300224,0.2454748179272781,c1ccccc1,194.117691040039,29.0,1.0,1.0,1.0,5.0,38.33,0.2142857142857142,1.0,2.0,0.0,0.0,WUR,1.6252213911728954
AWZOLILCOUMRDG,1.0499999999959118,0.3291663284075623,2.8055829220546884,2.665734429005599,0.0023329579036171838,0.73628521145149,0.3358932217698912,0.4003919896815987,O=[PH](Sc1ccccc1)Sc1ccccc1,311.032592773438,34.0,6.0,2.0,2.0,9.0,26.3,0.2631578947368421,0.0,2.0,2.0,0.0,WUR,0.8899902386319671
BAFQDKPJKOLXFZ,0.8919790046111152,0.3446999328449466,3.3993855369203505,3.219996063989621,0.0061633172079300445,0.8383131267777112,0.35169092716069,0.4866221996170212,c1ccccc1,248.031921386719,26.0,5.0,1.0,1.0,6.0,87.9,0.5,1.0,6.0,0.0,0.0,WUR,1.1979731801466131
BBXXLROWFHWFQY,1.0066890825142687,0.2853113471447162,3.7815606837907114,3.9973661692617517,0.0036591465809871627,0.9953464975804276,0.3200304714525488,0.6753160261278788,c1cncnc1,210.160049438477,34.0,5.0,1.0,1.0,4.0,58.040000000000006,0.2666666666666666,3.0,1.0,0.0,0.0,WUR,2.225880736018461
BCTQJXQXJVLSIG,1.0499999999999998,0.33279370937849445,2.775300870843099,1.9343758560120223,0.01229388469708279,0.7186038224324213,0.3416947418090625,0.37690908062335876,O=C(Nc1ccccc1)c1ccccc1,270.14892578125,39.0,4.0,2.0,2.0,9.0,38.33,0.15,1.0,2.0,0.0,0.0,WUR,1.0050816005001355
BEAXWKCHSPVXQB,0.7589260966982218,0.06567042616250021,1.208050201102211,0.6656941812124232,0.0014785410085102358,0.2522819366174502,0.1343981482012255,0.11788378841622468,O=C(CN1CCNCC1)c1cccc(-c2nc(=O)c3[nH]ncc3[nH]2)c1,453.261291503906,65.0,8.0,4.0,3.0,14.0,96.35,0.2727272727272727,6.0,3.0,0.0,0.0,WUR,0.1997302874740931
BEZZFPOZAYTVHN,1.0499999999999998,0.4066604647017037,3.1713484640138443,2.160991348289216,0.01537735294942286,0.8844269527989977,0.4171115832964258,0.46731536950257196,O=S(c1ccccc1)c1ccc2[nH]cnc2c1,316.074935913086,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.3181818181818182,3.0,3.0,1.0,0.0,WUR,1.633224806524689
BHHGXPLMPWCGHP,0.8611378914195343,3.9797727221457544e-22,4.977904531134215,1.9031161670044345,0.004350665370882111,0.8517812375793876,0.6092790308776235,0.24250220670176414,c1ccccc1,122.096481323242,20.0,2.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR,3.7781880051537016
BIXJFIJYBLJTMK,1.0305014957574858,0.47677509558384895,3.286319840397731,3.592629171702089,0.0043488136668087115,0.968761710484818,0.4795485852050886,0.4892131252797294,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,255.14945220947249,37.0,1.0,4.0,2.0,10.0,39.26,0.1578947368421052,2.0,1.0,0.0,0.0,WUR,2.080353377096408
BJQHLKABXJIVAM,0.3493873923216178,3.8339326989916766e-10,4.776690456377183,4.937722440558754,0.002461176047165113,0.353576994700513,0.2784462174447861,0.07513077725572692,c1ccccc1,391.284118652344,66.0,14.0,1.0,1.0,6.0,52.60000000000001,0.1428571428571428,0.0,4.0,0.0,0.0,WUR,0.3780019614559727
BLGXFZZNTVWLAY,1.0159231248746048,0.41277752492625985,3.4065885858820035,2.963452842433964,0.0023322603701773498,0.9481967036231148,0.4333311552184845,0.5148655484046303,c1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2CCCC[C@H]2CN1CC3,355.201599121094,52.0,1.0,5.0,2.0,11.0,65.56,0.1923076923076923,2.0,3.0,0.0,0.0,WUR,2.0622128944278373
BMLIZLVNXIYGCK,1.0283079741395023,0.36938527126076814,2.687045688430929,19.999990963240798,0.004466251049701538,0.6306449791634647,0.3732881481382628,0.26853855576150476,c1ccccc1,199.063400268555,24.0,1.0,1.0,1.0,5.0,32.34,0.3076923076923077,2.0,1.0,0.0,1.0,WUR,0.5916498222913761
BOFHKBLZOYVHSI,1.0144928205826573,0.32893185516291445,3.3839328775993796,3.111672266638261,0.0033795225333615527,0.9397477804764692,0.3446003328559869,0.5951474476204823,c1ccccc1,292.086639404297,37.0,4.0,1.0,1.0,5.0,47.56,0.3333333333333333,1.0,3.0,0.0,1.0,WUR,1.19678103105711
BPICBUSOMSTKRF,1.0122219937796908,0.40606203433089194,3.503971620409396,4.0687295309982705,0.006985217371485721,0.9887673493495956,0.4065301399275915,0.5822372094220041,c1ccc(NC2=NCCCS2)cc1,221.110809326172,31.0,1.0,2.0,1.0,6.0,24.39,0.2,2.0,0.0,1.0,0.0,WUR,2.1324584714062618
BQYJATMQXGBDHF,0.8201914830712318,1.7244149262934422e-17,4.338407406565539,1.498068741162386,0.019409356484784743,0.7656947620814967,0.3555342666544967,0.41016049542699995,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,406.0721588134765,44.0,5.0,4.0,3.0,12.5,58.400000000000006,0.2962962962962963,3.0,3.0,0.0,2.0,WUR,1.6618376747758674
BUGYDGFZZOZRHP,0.9205242912183139,0.457810795047701,3.7001840711066594,3.436797645443648,0.00317342421605588,0.904928218485915,0.4821370053670855,0.4227912131188295,C1C2CC3CC1CC(C2)C3,180.174819946289,34.0,0.0,4.0,0.0,4.0,26.02,0.0769230769230769,1.0,0.0,0.0,0.0,WUR,2.194818169297669
BUXRLJCGHZZYNE,1.0499999999999998,0.22701711201510205,3.8271826054004925,1.073572914350305,0.00494271635733624,0.8631790697310571,0.4898335697674855,0.3733454999635716,c1ccccc1,220.144424438477,33.0,4.0,1.0,1.0,6.0,82.07,0.25,3.0,1.0,0.0,0.0,WUR,2.0805187674370074
BUYMVQAILCEWRR,0.34450912444770726,0.3274008339953721,4.426596076715277,19.999999999999932,0.002101582749299712,0.340274737368634,0.3306146033605938,0.016439686413105503,__ACYCLIC__BUYMVQAILCEWRR,378.790283203125,20.0,5.0,0.0,0.0,1.0,44.760000000000005,0.6923076923076923,0.0,4.0,0.0,4.0,WUR,0.3794222635354397
BWQSLRZZOVFVHJ,1.0499999999999998,0.36323227726153046,3.2583965116566125,3.39957181049717,0.015014581773100662,0.9679525253792968,0.3484041730442298,0.6195483523350669,C1CC2CCCN2C1,286.201507568359,47.0,5.0,2.0,0.0,3.0,70.0,0.25,1.0,4.0,0.0,0.0,WUR,1.2233281318006424
BXEHUCNTIZGSOJ,1.0499999996072615,0.3274554364778515,2.5776339258935645,5.161731073630914,0.0050078577251904365,0.5715493646035417,0.3176197895110095,0.25392957509253217,c1ccccc1,266.157348632813,41.0,5.0,1.0,1.0,5.0,20.31,0.1666666666666666,1.0,1.0,1.0,0.0,WUR,0.5591095412818583
BXFOFFBJRFZBQZ,0.46910293634470257,0.21359584789864056,3.588528347062101,1.882216216148084,0.0013562220175360193,0.4280431135185026,0.2520083441300469,0.1760347693884557,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,484.254699707031,67.0,6.0,4.0,0.0,8.0,120.89,0.2727272727272727,0.0,9.0,0.0,0.0,WUR,0.3145312317480782
BXNANOICGRISHX,0.9350187403180868,9.868322913119955e-23,4.282660356813528,1.2223934530309108,0.018426724121266936,0.8257746584937998,0.3944846126161129,0.43129004587768693,O=c1ccc2ccccc2o1,363.021911621094,38.0,6.0,2.0,2.0,9.5,57.900000000000006,0.3636363636363636,0.0,5.0,1.0,1.0,WUR,1.7276919787479157
BYYMILHAKOURNM,1.0048292523345002,0.36767008182368976,2.886241590637336,2.8997037189193327,0.002726395384151997,0.7667537691993218,0.3693217526461914,0.39743201655313043,c1ccccc1,237.07893371582,29.0,2.0,1.0,1.0,7.0,32.34,0.25,2.0,1.0,0.0,1.0,WUR,1.0635122322593171
CAWXEEYDBZRFPE,0.7738232447802903,0.26358428700226905,3.5964063982144445,3.6899519674370587,0.0036862944739889957,0.7558415080243365,0.2841004479335812,0.4717410600907553,O=c1nc[nH]c(=O)n1C1CCCCC1,253.166076660156,38.0,2.0,2.0,1.0,7.0,60.13,0.3333333333333333,4.0,2.0,0.0,0.0,WUR,1.0947656872761304
CCGPUGMWYLICGL,0.6265583827954591,0.2838128343176699,3.2264555005953284,19.99999999999962,0.018967300127376498,0.6265476071445447,0.3159036773242544,0.36953215505674253,c1ccccc1,275.0716552734375,33.0,4.0,1.0,1.0,5.0,32.34,0.2941176470588235,2.0,1.0,0.0,2.0,WUR,0.5793576659967032
CEAZRRDELHUEMR,1.0499999999999998,0.1163223820730591,2.541538464458171,1.1977106815048382,0.006597556505032297,0.53941131345894,0.1913569608524447,0.3480543526064953,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,478.323699951172,76.0,7.0,3.0,0.0,3.0,199.73,0.3636363636363636,5.0,7.0,0.0,0.0,WUR,0.3224570687328077
CEEDFYRUPAWDOU,0.8183945938611379,0.12158968894526169,1.2080502011066732,0.981192885664628,0.0024990229504106443,0.2523207629815008,0.1456988465155316,0.10662191646596919,c1ccccc1,347.118560791016,46.0,9.0,1.0,1.0,5.0,35.53,0.2272727272727272,0.0,3.0,0.0,2.0,WUR,0.1997302874740931
CEIZFXOZIQNICU,1.036519830474936,0.23048329011290658,3.3049397149017974,2.0863284389763397,0.0006735783435370589,0.8563411102288354,0.2912594110714747,0.5650816991573607,O=C1C=CCN1,198.11247253418,29.0,3.0,1.0,0.0,4.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,WUR,1.146277887121179
CHIFOSRWCNZCFN,0.7735411439065957,0.26637714950678765,3.499959055097304,2.7202893026443613,0.0035005979198246993,0.7205092272821244,0.2931385377655719,0.4273706895165525,c1ccccc1,282.144744873047,39.0,6.0,1.0,1.0,6.0,98.31,0.35,3.0,4.0,0.0,0.0,WUR,0.9780290170620376
CIEXPHRYOLIQQD,0.7372836468380325,0.31266178179698356,3.19882248978257,6.232178901499345,0.0008870662374265808,0.7182391627362406,0.3111763675839186,0.40706279515232197,O=C(Nc1ccccc1)c1ccco1,302.138885498047,41.0,4.0,2.0,2.0,9.5,59.75,0.2272727272727272,1.0,4.0,0.0,0.0,WUR,0.5906786320498744
CIFWZNRJIBNXRE,1.0006572719891482,0.3808886685976026,3.7571656819240133,4.4420492382640955,0.01358792550149941,0.9886546857330696,0.3880519834526972,0.6006027022803724,c1ccc(Nc2ncccn2)cc1,224.118286132813,30.0,2.0,2.0,2.0,10.0,37.81,0.1764705882352941,3.0,0.0,0.0,0.0,WUR,2.2733743479995203
CIGKZVUEZXGYSV,0.9221067234254274,0.3959562782040678,3.6093178573036613,3.5041078941122645,0.009590778975785056,0.899080810785687,0.4090503471644965,0.4900304636211905,c1ccccc1,330.136962890625,45.0,7.0,1.0,1.0,7.0,83.91000000000001,0.3181818181818182,1.0,5.0,1.0,0.0,WUR,2.022026981066603
CJHXCRMKMMBYJQ,1.0020910848283362,0.31774054136798485,3.731560930346411,4.530135025163536,0.005832069902118062,0.993489281066073,0.329864409702725,0.663624871363348,c1cncnc1,210.160232543945,34.0,4.0,1.0,1.0,4.0,49.25000000000001,0.2666666666666666,3.0,1.0,0.0,0.0,WUR,2.2079766420756464
CJIASZBWXIFQMU,0.929733885145263,0.05548829830545204,1.2080502011022165,0.8573208811048002,0.00258125880077759,0.2449292013065659,0.1023116006925751,0.1426176006139908,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCNC(=O)CNC(=O)CNC1=O,1025.5341796875,146.0,13.0,4.0,3.0,24.0,294.53,0.2702702702702703,8.0,12.0,0.0,0.0,WUR,0.1997302874740931
CJJOSEISRRTUQB,0.4076593208247298,0.2009443306292749,3.90309265811697,2.3654348561368077,0.001566848717994513,0.3956958684722794,0.2398986506849638,0.1557972177873156,O=c1[nH]nnc2ccccc12,339.994659423828,31.0,5.0,2.0,2.0,9.5,66.24000000000001,0.4736842105263157,3.0,3.0,2.0,0.0,WUR,0.2935269131845931
CJPQIRJHIZUAQP,1.0499999999999998,0.2419953181467102,1.9824798536044854,0.8284554256053649,0.00484478924486922,0.5295961059659146,0.3248413601696157,0.20475474579629888,O=C(Cc1ccccc1)Nc1ccccc1,326.175201416016,47.0,5.0,2.0,2.0,10.0,46.61,0.1666666666666666,1.0,3.0,0.0,0.0,WUR,0.5402613432971486
CLSJYOLYMZNKJB,0.9806562072569003,0.4186221301786235,3.783031005903397,3.4400751959795093,0.008739697439589264,0.9645237539064078,0.4516875631275373,0.5128361907788705,c1ccc2[nH]cnc2c1,298.085388183594,35.0,4.0,2.0,2.0,10.0,101.15,0.4,3.0,4.0,1.0,0.0,WUR,2.2926025153862892
CMGDVUCDZOBDNL,1.0187645301385042,0.4855273844646172,3.7228135060668723,2.541899512364576,0.01210306141735689,0.9787842607631874,0.537768189784749,0.4410160709784383,c1ccc2[nH]nnc2c1,134.071075439453,17.0,0.0,2.0,2.0,7.0,41.57,0.3,3.0,0.0,0.0,0.0,WUR,2.981387983433029
CMWTZPSULFXXJA,0.8278701855368463,0.524950568791202,3.9997254282732606,2.604637533559239,0.0011567421901297905,0.8173354378169373,0.5886061855366194,0.22872925228031793,c1ccc2ccccc2c1,231.101531982422,31.0,3.0,2.0,2.0,8.5,46.53,0.1764705882352941,0.0,3.0,0.0,0.0,WUR,3.1370652654386477
COYBRKAVBMYYSF,0.9136085135639358,0.3794666072858514,3.3073087483181136,1.2574589207719438,0.008274355718685615,0.7419374589314823,0.4687838256546585,0.27315363327682385,c1ccc2ncccc2c1,336.13623046875,45.0,8.0,2.0,2.0,8.5,48.42,0.217391304347826,1.0,3.0,0.0,1.0,WUR,1.653453732378011
CPEUVMUXAHMANV,0.9583999724785996,0.3593174434480159,3.843785319330433,5.751192303420356,0.012981256669439473,0.9709337572345604,0.3786882206722832,0.5922455365622772,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,314.093933105469,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.3043478260869565,3.0,3.0,0.0,1.0,WUR,2.24866397825397
CQIUKKVOEOPUDV,0.9714764886004197,0.3551324555957251,3.8648752794491887,3.8272055693080214,0.0019114235966929565,0.9631547128086332,0.4040996414056636,0.5590550714029696,O=C1C=CC2=COCCC2=C1,251.091583251953,32.0,1.0,2.0,0.0,7.0,83.82999999999998,0.2777777777777778,0.0,5.0,0.0,0.0,WUR,2.2738691492603063
CSMYCLLHRFFFLG,0.42231584122807664,0.26967021845259476,3.4833839653064853,3.2168499877169237,0.008178220690520013,0.4100778960608424,0.2633448073748708,0.14673308868597157,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,465.063568115234,50.0,6.0,3.0,2.0,11.0,202.12999999999997,0.4666666666666667,2.0,10.0,2.0,0.0,WUR,0.3093095150137127
CSWIKHNSBZVWNQ,1.0499999999996708,0.3073594365916641,2.7540214599369985,2.0578956222259137,0.006852329717401328,0.6980200401238581,0.3249290627680292,0.3730909773558289,c1ccccc1,296.141296386719,42.0,7.0,1.0,1.0,6.0,29.54,0.2,1.0,2.0,0.0,1.0,WUR,0.8739386941556887
CULUKMPMGVXCEI,0.9810101978557408,0.2859329569077023,3.4498288473412653,5.5567229062026255,0.0027008840177517863,0.970007381753198,0.2910166013897814,0.6789907803634165,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,205.133605957031,31.0,0.0,3.0,1.0,7.0,25.24,0.2,2.0,1.0,0.0,0.0,WUR,1.1560337564608116
CXJSOEPQXUCJSA,0.7048000546730926,2.0121086749685005e-13,4.22306301201008,1.6365334737837278,0.008831484570609838,0.6530151873170291,0.2789790681399615,0.37403611917706764,O=c1cccnn1-c1ccccc1,341.071990966797,39.0,7.0,2.0,2.0,10.0,62.58,0.3636363636363636,2.0,4.0,1.0,0.0,WUR,0.970981744320773
DBXFMOWZRXXBRN,0.8414993809625327,0.0693085285910508,1.2080502011022318,0.2922998355841041,0.0031269785521111358,0.3734756288374498,0.2788975743963722,0.09457805444107759,c1ccccc1,399.168212890625,54.0,8.0,1.0,1.0,7.0,93.73,0.2962962962962963,2.0,5.0,0.0,1.0,WUR,0.2999197565353651
DCOPUUMXTXDBNB,0.8613831276006519,0.5655264181732799,4.152026927248046,4.978201018001657,0.007359872104082112,0.8683010820799193,0.6083756910830368,0.2599253909968825,c1ccc(Nc2ccccc2)cc1,296.023864746094,30.0,4.0,2.0,2.0,9.0,49.33,0.2631578947368421,1.0,2.0,0.0,2.0,WUR,3.778392060906792
DIRFUJHNVNOBMY,0.46759115953484465,0.13768288794111094,5.999809670330264,1.0210558799348368,0.005001526739114041,0.460344377371424,0.4041745866080506,0.05616979076337336,c1ccccc1,208.133361816406,32.0,3.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,WUR,0.5011554587642252
DKNWSYNQZKUICI,0.9054543989418131,0.43357544431242423,4.067643649413655,2.9576971919758,0.007178553695247061,0.901221990765816,0.5418746667597996,0.35934732400601643,C1C2CC3CC1CC(C2)C3,152.142929077148,28.0,0.0,4.0,0.0,4.0,26.02,0.0909090909090909,1.0,0.0,0.0,0.0,WUR,3.2230449320023995
DKYWVDODHFEZIM,0.8964920978131515,0.4231748209448161,3.240356651632495,2.4742643677614153,0.0006456221332539962,0.7964530672782552,0.4423679928930282,0.35408507438522696,O=C(c1ccccc1)c1ccccc1,255.101425170898,33.0,4.0,2.0,2.0,10.0,54.37,0.1578947368421052,0.0,3.0,0.0,0.0,WUR,1.6057592974893165
DLAPIMGBBDILHJ,1.0499999999999998,0.34132396013526645,3.3174625984910406,3.0946277792181562,0.010378714290344728,0.9587103589563792,0.3442772593157863,0.6144330996405929,c1ccccc1,295.022399902344,32.0,5.0,1.0,1.0,6.0,44.760000000000005,0.4117647058823529,0.0,4.0,2.0,0.0,WUR,1.2097488494368382
DMBHHRLKUKUOEG,1.0098906225019515,0.48390379598760125,3.413078917776266,3.7050495179417466,0.009713175449380416,0.9734572619687876,0.4789083858321846,0.494548876136603,c1ccc(Nc2ccccc2)cc1,170.096176147461,24.0,2.0,2.0,2.0,8.0,12.03,0.0769230769230769,1.0,0.0,0.0,0.0,WUR,2.141387003747543
DMJNNHOOLUXYBV,0.5374519219068987,0.19240497005166665,3.1420820166628016,2.11234811510213,4.417054462324331e-05,0.438906452383402,0.2110123876750493,0.2278940647083527,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,384.159149169922,51.0,5.0,3.0,0.0,7.0,110.18,0.3461538461538461,3.0,5.0,1.0,0.0,WUR,0.2524409397553711
DNDNWOWHUWNBCK,0.4276274936859235,0.2480988589567729,3.421438673778716,2.6220020534086608,0.004471249727354453,0.4033198746109255,0.2534624228515293,0.1498574517593962,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,449.0690002441405,49.0,6.0,3.0,2.0,11.0,181.9,0.4482758620689655,2.0,9.0,2.0,0.0,WUR,0.2977012666192775
DOIRQSBPFJWKBE,0.5044465810569239,0.218203314194994,4.373390041653809,5.215270990196625,0.001839946426435893,0.5071783755540162,0.3158587387225864,0.19131963683142983,c1ccccc1,279.1590423583985,42.0,8.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,WUR,0.8163544873623292
DOLQYFPDPKPQSS,1.0499999999999998,0.042894019497247686,4.692970592627503,1.2196622876486813,0.008135284197999219,0.9754798130360872,0.5972605084803231,0.37821930455576414,c1ccccc1,122.096313476563,20.0,0.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR,3.9784495980392776
DPJCXCZTLWNFOH,0.915390268645228,0.42105165821937385,3.866472295514632,3.2587621301898104,0.002483156120276674,0.9050855890641628,0.4795814149142631,0.4255041741498997,c1ccccc1,139.050064086914,16.0,1.0,1.0,1.0,5.0,69.16,0.4,2.0,2.0,0.0,0.0,WUR,2.598544070352767
DQFPEYARZIQXRM,0.5851286642899012,0.2792092488556335,3.0864911648178404,3.5034900670155187,0.0005254487996713211,0.5209313289388745,0.2816130541306278,0.2393182748082467,O=C1C=CCC(c2ccccc2)C1,330.206344604492,51.0,5.0,2.0,1.0,8.0,58.89,0.1666666666666666,1.0,3.0,0.0,0.0,WUR,0.4297546492858558
DSKJPMWIHSOYEA,1.0499999999999998,0.20276438225113325,3.3086750227911073,1.9419904665282177,0.029685178704502994,0.8719824789947447,0.2549587630932235,0.6170237159015212,c1cncnc1,317.1640625,45.0,8.0,1.0,1.0,6.0,84.42,0.3809523809523809,4.0,3.0,1.0,0.0,WUR,1.138430849532199
DSRNRYQBBJQVCW,1.0499999999999998,0.31377187441181725,2.466456799031762,4.689856606424087,0.007894746804925436,0.4931896534313816,0.3006073238549618,0.1925823295764198,c1ccccc1,229.074035644531,28.0,2.0,1.0,1.0,5.0,41.57,0.3333333333333333,2.0,2.0,0.0,1.0,WUR,0.4553999420838003
