rep,fold,arm,P1,S2,S4,E30,E45,E60,E75,E90
0,1,collapse_ridge_g,0.13248540680882295,0.5855263157894737,0.07894736842105263,0.18108671968285475,0.14760472498852664,0.12083023735436,0.10313749449058919,0.08939164469725563
0,1,collapse_hgb_g,0.1326726167724294,0.5723684210526315,0.05921052631578947,0.17997765581588576,0.14460698992133542,0.12210267198956086,0.10556613056057325,0.09325489070005342
0,1,collapse_gp_ridge_both,0.1422296442768821,0.5789473684210527,0.09210526315789473,0.2009805121863736,0.1586481124156658,0.12515333524141503,0.10538124093838236,0.09421162198341837
0,1,collapse_gp_ridge_g_oracle_p,0.16976012601231277,0.5723684210526315,0.15789473684210525,0.23301950865656262,0.19017437676183838,0.1505684875087973,0.12994997165341693,0.11895069968242102
0,1,collapse_gp_oracle_g_ridge_p,0.0836598662481519,0.7894736842105263,0.006578947368421052,0.07068258090183555,0.07689862239544329,0.08873825192355139,0.09095383638611523,0.08905014547691166
0,1,collapse_gp_oracle_both,0.022005233403947323,1.0,0.0,0.02145500083814447,0.026617225986770528,0.021792175582457482,0.016869246647518744,0.02223082432906918
0,1,collapse_oracle_g_only,0.054137658596792766,0.9671052631578947,0.0,0.07468694196417025,0.040585192954365516,0.04464699149015087,0.05076814360597105,0.053485660587924734
0,1,_r2_logp_ridge,-0.02488350270233819,0.5065834287805717,0.36854071119163606,,,,,
0,1,mass_decile_per_energy_mean,0.14888649181552463,0.5592105263157895,0.05921052631578947,0.189947781814499,0.16974026014331398,0.14157917778670492,0.1207440073709982,0.10663252191729025
0,2,B0,0.1964398851908875,0.0,0.0,0.2286543033313404,0.22400536506116345,0.19122058283770513,0.17109944982591263,0.1569340757518121
0,2,direct_ridge_per_energy,0.13651246919491997,0.6710526315789473,0.05263157894736842,0.16470989910206638,0.15830931469036627,0.1295855261163336,0.11537078559577989,0.10426949642373799
0,2,direct_hgb_per_energy,0.13998757295151024,0.6513157894736842,0.07894736842105263,0.18223955725121876,0.15972068986045712,0.12923206633883602,0.11260656736411584,0.09929970778382055
0,2,collapse_ridge_g,0.13681690384613224,0.6644736842105263,0.05921052631578947,0.17765429113403405,0.15922953183778962,0.12379380911480113,0.1072515754334797,0.0991418107732774
0,2,collapse_hgb_g,0.13791550902324437,0.6644736842105263,0.07236842105263158,0.17476631535114817,0.16047825413263545,0.13050604102562993,0.11021889107075536,0.09804992509273844
0,2,collapse_gp_ridge_both,0.1425576120674165,0.6776315789473685,0.08552631578947369,0.17898315193541087,0.16615467446531706,0.13250407366585176,0.11624471446300261,0.1043200030784011
0,2,collapse_gp_ridge_g_oracle_p,0.15958715963690992,0.618421052631579,0.1118421052631579,0.19642626256778487,0.1886540590826805,0.15180291159494483,0.1281331823278087,0.11699783600745835
0,2,collapse_gp_oracle_g_ridge_p,0.07416373405766874,0.8881578947368421,0.013157894736842105,0.06998621418328435,0.07648185990335987,0.07231994310364023,0.07809633239736301,0.07363941876216532
0,2,collapse_gp_oracle_both,0.02157334659508392,1.0,0.0,0.01941181951172004,0.024540765051732083,0.019461208871345007,0.02041312349748049,0.02349412835775275
0,2,collapse_oracle_g_only,0.04516595913856961,0.9736842105263158,0.0,0.05918031773172733,0.04088851341570965,0.03082295339895551,0.0448508803969087,0.045352093701524245
0,2,_r2_logp_ridge,0.0814112190252464,0.5115343854722538,0.3491340128405663,,,,,
0,2,mass_decile_per_energy_mean,0.15738362551181312,0.625,0.05263157894736842,0.19562616615966466,0.18326868685135805,0.14935892183452304,0.1279080535097584,0.11535279601186471
0,3,B0,0.1740209679138586,0.0,0.0,0.21049367283688586,0.1988499457801966,0.17068819430202045,0.14588633183978528,0.13090149483972494
0,3,direct_ridge_per_energy,0.13427024183283912,0.5394736842105263,0.08552631578947369,0.1722039021463747,0.15591718403950744,0.12899876684565226,0.10461103627177354,0.09260521325324658
0,3,direct_hgb_per_energy,0.13609393362804603,0.631578947368421,0.07236842105263158,0.17045385455105214,0.15427329087398442,0.1281613389584923,0.1139357276100291,0.10158133805216445
0,3,collapse_ridge_g,0.13394783103077576,0.5460526315789473,0.10526315789473684,0.17327534428222224,0.15139184223489294,0.12921564852950934,0.10696631463027399,0.09279768340934727
0,3,collapse_hgb_g,0.13764200540160781,0.5855263157894737,0.08552631578947369,0.17591597948055637,0.1537687635260319,0.13380024481626712,0.11179860382244165,0.09859101981132898
0,3,collapse_gp_ridge_both,0.1358199943482563,0.5592105263157895,0.11842105263157894,0.18306977368162738,0.15550950136949745,0.12928541761636703,0.10115450009162998,0.08699345420202712
0,3,collapse_gp_ridge_g_oracle_p,0.1599092352421608,0.5526315789473685,0.1513157894736842,0.2050944569891195,0.18644598207253785,0.1547608908617009,0.1217100891050828,0.11064981583001157
0,3,collapse_gp_oracle_g_ridge_p,0.08178792033028758,0.8092105263157895,0.02631578947368421,0.07299042819411662,0.07615964914479152,0.0837288463619635,0.08800112705094937,0.08699387201764062
0,3,collapse_gp_oracle_both,0.0249246002547806,1.0,0.0,0.01958907344405075,0.03412619098692194,0.026228851109324214,0.017684647086122895,0.02362262180478659
0,3,collapse_oracle_g_only,0.05422531963175509,0.9407894736842105,0.006578947368421052,0.07179809112323607,0.04585780699343475,0.04569522835857856,0.04925228171934272,0.05402745652508103
0,3,_r2_logp_ridge,0.004787510600953393,0.5010563526729368,0.3635844326100931,,,,,
0,3,mass_decile_per_energy_mean,0.14477765880923593,0.5197368421052632,0.07894736842105263,0.1816402420901452,0.16627102472953828,0.1407330202956349,0.11688676249852209,0.10334470677834662
0,4,B0,0.20149455827409293,0.0,0.0,0.23159057999816934,0.21801379375916052,0.19911876675113077,0.18402272859273416,0.16791230518371017
0,4,direct_ridge_per_energy,0.14332680971844902,0.625,0.03289473684210526,0.16963306309177548,0.1614660525660255,0.13892977284413233,0.12456168315522297,0.11389845209322039
0,4,direct_hgb_per_energy,0.1378121272361548,0.6907894736842105,0.05921052631578947,0.16743984765754344,0.1495287832276619,0.12809140778998626,0.12414732555625994,0.1124689460908467
0,4,collapse_ridge_g,0.14180620212205278,0.5986842105263158,0.06578947368421052,0.176920871059123,0.15596530845525935,0.13244863528166537,0.1201648028481861,0.11324827341164236
0,4,collapse_hgb_g,0.1396690811406674,0.6776315789473685,0.06578947368421052,0.1664237306410283,0.1505999574922258,0.13279797599274082,0.1252381142710196,0.11728794406705734
0,4,collapse_gp_ridge_both,0.13721037403330605,0.6907894736842105,0.07894736842105263,0.16185513505894958,0.14850090945061614,0.1309461162033106,0.12364210480147823,0.11564988932881332
0,4,collapse_gp_ridge_g_oracle_p,0.14749905708311767,0.6776315789473685,0.08552631578947369,0.1767290294766159,0.16340056816782603,0.1393442949386931,0.12812917556901987,0.12215676690999347
0,4,collapse_gp_oracle_g_ridge_p,0.08129789401660897,0.8157894736842105,0.02631578947368421,0.07017092375175586,0.07676202776416137,0.0839430150344857,0.08572708072448226,0.08861347653441107
0,4,collapse_gp_oracle_both,0.025048491217853134,0.9868421052631579,0.0,0.03326284861876817,0.023494680770202975,0.017345696048082292,0.018113499696932055,0.02907497859884262
0,4,collapse_oracle_g_only,0.04777120301308893,0.9342105263157895,0.0,0.06691666850990034,0.03605153742941521,0.03493100132947516,0.042008546756322776,0.05120707847936714
0,4,_r2_logp_ridge,-0.03387958784847278,0.5109884242437897,0.3713796003643658,,,,,
0,4,mass_decile_per_energy_mean,0.16097252376720722,0.6578947368421053,0.07894736842105263,0.189362297807349,0.17448578280912946,0.15755546177105148,0.14541542951615538,0.1310999332090152
1,0,B0,0.15461922220279414,0.0,0.0,0.17616682373263307,0.16380103242496624,0.15151478516442785,0.1425913439391356,0.135918047543582
1,0,direct_ridge_per_energy,0.1202118524243713,0.5409836065573771,0.11475409836065574,0.15044129386470342,0.13969474590964986,0.11270438983585347,0.09846665611611646,0.08840649868969101
1,0,direct_hgb_per_energy,0.13019620652737304,0.4644808743169399,0.16393442622950818,0.16783924135636255,0.15142603756803152,0.11844429465599868,0.10428743903371814,0.09429260168450326
1,0,collapse_ridge_g,0.12464040118394767,0.4918032786885246,0.15846994535519127,0.17098201605346233,0.14014418836455345,0.10818930905384345,0.09568517262997463,0.09002709655683998
1,0,collapse_hgb_g,0.13493212746257358,0.453551912568306,0.16939890710382513,0.17367868110334672,0.15194458625220555,0.12204850537422127,0.11103581655658194,0.10345370628475717
1,0,collapse_gp_ridge_both,0.12616025485860868,0.5191256830601093,0.14207650273224043,0.15375749410744816,0.13873553540308436,0.11825813914639327,0.1094086886916995,0.10408575637275057
1,0,collapse_gp_ridge_g_oracle_p,0.13024708636291882,0.5792349726775956,0.16393442622950818,0.1649478449294219,0.15266921743250694,0.12189516645349212,0.10308105059319829,0.09464419680561806
1,0,collapse_gp_oracle_g_ridge_p,0.07442524129795364,0.7158469945355191,0.02185792349726776,0.05955187622821894,0.06820589349329702,0.07867922032096722,0.08173025734361407,0.08125436217530134
1,0,collapse_gp_oracle_both,0.021498799691051392,1.0,0.0,0.026110889938049518,0.024728505607170815,0.019125150146385633,0.014803467266045346,0.020881067694055233
1,0,collapse_oracle_g_only,0.05220598791978447,0.8142076502732241,0.0,0.07188483445913771,0.03777965196106391,0.0381014228958403,0.0495585056012089,0.05609052445163361
1,0,mass_decile_per_energy_mean,0.12801547980989353,0.4918032786885246,0.14754098360655737,0.16650545661085467,0.14911057910252268,0.11870186104129092,0.10045924476021388,0.08914107807696958
1,1,B0,0.18315148758299768,0.0,0.0,0.218537763939282,0.20477871196892655,0.1778682910405306,0.1601123650716233,0.14416170296613107
1,1,direct_ridge_per_energy,0.13666031647459076,0.5394736842105263,0.07236842105263158,0.17080939552088256,0.15484838169996173,0.12960442155506033,0.11437247353521052,0.10179903188319299
1,1,direct_hgb_per_energy,0.12721169959648782,0.5723684210526315,0.06578947368421052,0.16805482026448582,0.13927606182514268,0.11432271151294972,0.10494570250567212,0.09584796398801075
1,1,collapse_ridge_g,0.13216627070093087,0.5723684210526315,0.07236842105263158,0.1671301968940105,0.1461445320515697,0.12467675480461077,0.11210116009680997,0.09969746707498627
1,1,collapse_hgb_g,0.1293635341894465,0.6118421052631579,0.09210526315789473,0.17211936323693267,0.1422609396240695,0.11629556282597106,0.10538342588873481,0.09579885359376242
1,1,collapse_gp_ridge_both,0.13926509138610524,0.618421052631579,0.09210526315789473,0.18439185926962248,0.15575413075078287,0.126596272104559,0.11275711204978191,0.09987680897206647
1,1,collapse_gp_ridge_g_oracle_p,0.1576292789001169,0.5592105263157895,0.15789473684210525,0.2047193422496598,0.17905676404344623,0.14339170344313198,0.12682079152484768,0.11679090823301823
1,1,collapse_gp_oracle_g_ridge_p,0.07493773948968287,0.8421052631578947,0.006578947368421052,0.06608196410821177,0.07054011983446382,0.07865987315867821,0.07979884470820287,0.07858514076330396
1,1,collapse_gp_oracle_both,0.026156386316198234,1.0,0.0,0.0329731587900615,0.024038100017949107,0.0219225097179316,0.022045012115109272,0.028079018302068597
1,1,collapse_oracle_g_only,0.05437019823200371,0.9736842105263158,0.0,0.07485354797670746,0.04197920306314297,0.04301548887626731,0.05015050029283405,0.055088005401431044
1,1,mass_decile_per_energy_mean,0.15514074098885705,0.506578947368421,0.06578947368421052,0.1942252921821383,0.17460356409924138,0.1471197915430034,0.1297927781530727,0.11687146675819211
1,2,B0,0.20335622088149974,0.0,0.0,0.2259272885642541,0.2273920833127701,0.20492457940453815,0.18221010387435368,0.1700259501178592
1,2,direct_ridge_per_energy,0.13967345867840628,0.6513157894736842,0.046052631578947366,0.15878577649532455,0.15788014430508307,0.14004499848015725,0.12173927347041931,0.11405979280164352
1,2,direct_hgb_per_energy,0.13681297585854252,0.6907894736842105,0.03289473684210526,0.15953414575910177,0.1557516261572433,0.13652990542323537,0.11729563892339238,0.10730784415353144
1,2,collapse_ridge_g,0.13572084705900625,0.6776315789473685,0.06578947368421052,0.16236350458272178,0.1489430989940204,0.13396671888986708,0.11627871807155937,0.10999672084616824
1,2,collapse_hgb_g,0.1400930658509548,0.6842105263157895,0.046052631578947366,0.16397022055882987,0.1557306029113417,0.13793934848613537,0.12118756034230221,0.11529557175819169
1,2,collapse_gp_ridge_both,0.14730112215389934,0.7039473684210527,0.05263157894736842,0.16922645080619564,0.16560021755682086,0.14712326848410248,0.1278589263985558,0.12029218529333713
1,2,collapse_gp_ridge_g_oracle_p,0.15475392382706826,0.6842105263157895,0.05921052631578947,0.18076555931257407,0.17632487772631725,0.15683291098020638,0.1297059497271716,0.12091762132654821
1,2,collapse_gp_oracle_g_ridge_p,0.07851119361458747,0.8552631578947368,0.006578947368421052,0.06759228844934002,0.0789051755001949,0.08235407890768749,0.0813138793773232,0.08153421513534069
1,2,collapse_gp_oracle_both,0.021894845305741824,1.0,0.0,0.020289640460886917,0.023505749182025294,0.021438309403709624,0.016123822890046952,0.026704180840746296
1,2,collapse_oracle_g_only,0.050350055354124644,0.9671052631578947,0.0,0.06791970586322257,0.04262593638604629,0.039383444420847506,0.042980758373177615,0.05307128061329416
