group_key,s0,da,db,dk,dall
BQYJATMQXGBDHF,0.029299420861109517,0.02776622853528825,0.012833749169654293,0.022594172042729614,0.029279543001236752
BUGYDGFZZOZRHP,0.011798983115640212,0.008397803394084132,0.01067101335119638,0.011165346561521187,0.0117748587560192
BUXRLJCGHZZYNE,0.0414815379288231,0.03686012847329706,0.03946356620016242,0.04133442262325119,0.04146541098942038
BUYMVQAILCEWRR,0.0033708846786374477,0.003357380875237677,0.003334880991263098,0.001650030304818281,0.0033666808306391524
BWHOZHOGCMHOBV,0.03033038069819851,0.027951712812359385,0.028260331746014895,0.03030127481218751,0.03032866301736393
BWQSLRZZOVFVHJ,0.00389609923763325,6.280517393063463e-05,0.00290326336249969,0.0010854228764935218,0.0037921100317549073
BXEHUCNTIZGSOJ,0.0007249215764789662,1.4835003931580365e-05,9.06158853509546e-05,4.601857590591529e-05,0.0007183286808673729
BXFOFFBJRFZBQZ,0.0033114313405920416,5.10509182130494e-07,0.0016902618096105784,7.049604481568867e-05,0.0033034131591147733
BXNANOICGRISHX,0.016583921446484066,0.01365549988250339,0.01299525255833424,0.015107545861515023,0.01527179135325245
BZKPWHYZMXOIDC,0.012902807381094275,0.005920567911441032,0.0007652778682746171,0.0008982975025016784,0.012834015620694153
CABMTIJINOIHOD,0.012873109152931475,0.0006345094897202454,0.010272150004476614,0.005585490868377323,0.012697568473487538
CAWXEEYDBZRFPE,0.006986896707023781,0.0023650412132047664,0.00038847557812893545,0.000702050738495187,0.006981689216401848
CBVCZFGXHXORBI,0.09410857353310897,0.0005660911891785247,0.0923883862174775,0.026160019604916304,0.09410212387739728
CCGPUGMWYLICGL,0.014203840609543012,0.00011511846154631938,0.011513231924828764,0.007227039791104705,0.013660017812758237
CEAZRRDELHUEMR,0.01527702713867015,6.0968783138286645e-05,0.013578007769882314,0.0024767250429550153,0.015159882310201397
CEEDFYRUPAWDOU,0.0913095507392965,0.08819569352947337,0.09113790946737302,0.0009451464459404868,0.09129049353374903
CEIZFXOZIQNICU,0.0010035237815880097,0.0005363529160077651,2.2115979143690675e-06,0.0002642048024638612,0.001003393029880059
CEQFOVLGLXCDCX,0.03059874065121777,0.020021076030498502,0.029983542166708555,0.028114546548820646,0.03015897163718137
CGSLYBDCEGBZCG,0.012428756499665157,0.0006994945314089882,0.004562905556620884,5.361168081662038e-07,0.01236599278478408
CHIFOSRWCNZCFN,0.004542934740569123,0.004101022879393876,0.0008691782019442,0.00298295357677279,0.004538091030378724
CIEXPHRYOLIQQD,0.005736302391688685,0.00046109249374589375,0.0025684809547097546,0.005729941738687502,0.005734956211171653
CIFWZNRJIBNXRE,0.0049274393865506635,0.0026182821233329033,2.7304000646859e-05,0.0004508395508015725,0.0048661847398369235
CIGKZVUEZXGYSV,0.006735295238945654,0.0038468910550903085,0.005760345231122052,0.005616946905449794,0.006476248794201545
CJCSPKMFHVPWAR,0.033617613990462286,0.03323455387467167,0.025039521865212945,0.032290452011096135,0.033610796421188964
CJHXCRMKMMBYJQ,0.01127454233150825,0.005435118257012082,0.006013773891414633,0.010775252297948809,0.011252316537069356
CJIASZBWXIFQMU,0.13821250278952232,0.13180076453793152,0.13779351146777358,0.001094062288665515,0.1381898509101671
CJJOSEISRRTUQB,0.004112759946312804,6.130521071011884e-06,0.0018003468875240005,3.155729549315922e-05,0.004111896768694949
CJPQIRJHIZUAQP,0.0014584499580688572,0.0012306475044893124,0.0005534586971353087,0.0011087078839635478,0.0013853357808526982
CLKZWXHKFXZIMA,0.008020667720991994,0.0028030773519850914,0.0068988559490876745,0.005582137042551681,0.006984717611412121
CLSJYOLYMZNKJB,0.002865557629936561,0.0003137692413132855,0.002300140611963411,0.001367441019547015,0.0028582642069553453
CMEWLCATCRTSGF,0.0013038962629313212,0.0002192824578859901,0.0011733610036725357,0.0008948598036128833,0.0012860087744330985
CMGDVUCDZOBDNL,0.012486899693528881,0.004180051026305406,0.012022437778294327,0.009602098770837134,0.012383367139230834
CMWTZPSULFXXJA,0.05074828225637941,0.049416205219934374,0.046551098364556745,0.05046168845824107,0.05074763901415061
CNIGFESSDPOCKS,0.003808835748331938,1.1939489100447516e-05,0.003146282333976387,0.0005811816900734438,0.0037600558398705173
CNKHSLKYRMDDNQ,0.3232591652867338,0.23578735829535113,0.2351075221791952,0.2110666248669198,0.32111071591744983
CNWSQCLBDWYLAN,0.04169324269749322,0.038828440524845825,0.0306553493192755,0.03808313875567197,0.04162264629706523
COYBRKAVBMYYSF,0.06312921622803203,0.059259071052248494,0.06196675750627291,0.06269962378277466,0.06287844268734159
CPEUVMUXAHMANV,0.010022040095455629,0.002777908293236515,0.0068298995447423246,0.008753624710570828,0.009328573128761728
CPHJEACXPATRSU,0.08519573559287877,0.008729771533286593,0.06095877597904274,0.0688342586319084,0.08518778537602627
CQIUKKVOEOPUDV,0.0005464003964634532,0.00017754870025436863,0.00020266665186365247,0.0003610748616731093,0.000518649081899332
CSMYCLLHRFFFLG,0.0016352818456973977,1.350299059858914e-06,0.0009375072151639814,7.972472314872318e-05,0.0016352805358793414
CSWIKHNSBZVWNQ,0.0026405474024919244,0.002066308407076059,0.0019696832428375646,0.0024368765366667502,0.0024472448169358062
CULUKMPMGVXCEI,0.02118956374628339,0.0038047570672078146,0.0163453135709322,0.016802149203120974,0.021176970738049247
CVXBEEMKQHEXEN,0.016379384566460823,0.012910320935537734,0.005982622361660901,0.010133029098302177,0.016058784754081123
CXJSOEPQXUCJSA,0.022084596208447174,0.020311030404624127,0.010309112950419853,0.01716627841416049,0.021868456376112493
CXXVJZRGOOIVOD,0.06554512361052196,0.04573842205720404,0.0643772963416779,0.0004070422559340342,0.06551819856578046
DBEPLOCGEIEOCV,0.055601760864553665,0.009498318343930473,0.03988408893957196,0.05034943913175691,0.055601198110979855
DBXFMOWZRXXBRN,0.00039976900537808964,1.3050604435495272e-07,0.00019995780121631244,1.2422965598148474e-05,0.0003901194527130638
DCOPUUMXTXDBNB,0.023622637419694267,0.023178970164080475,0.014089401682408147,0.020494257671597235,0.023469736082778605
