group_key,s0,da,db,dk,dall
GMBRUAIJEFRHFQ,0.008343245666132298,0.0010987477259822003,0.004365843079979977,0.0029543843950299298,0.008077557157426031
GNBHRKFJIUUOQI,0.0036244861100568695,0.0017512249317254967,1.659834776987848e-05,0.0005170018263612177,0.003575039132981336
GNOIPBMMFNIUFM,0.09416764333324662,0.09246835091478976,0.07859954900666588,0.0908136657008934,0.09350789721316052
GOCUAJYOYBLQRH,0.006839261313507906,0.0017109700059506142,0.0014694443796756228,0.0013493538813501241,0.0035935268266171403
GOJCZVPJCKEBQV,0.02197579772633489,0.02000856166776665,0.018235612404502614,0.01627980300747295,0.020985951337955812
GPNAVOJCQIEKQF,0.006512980577874367,0.0030821993904983132,0.004666692396730069,0.005736536685902491,0.00581269741156515
GPXLRLUVLMHHIK,0.09252729460402934,0.07593147695009958,0.0866891200148615,0.09141936101415354,0.09182557983878961
GVDRRZOORHCTAN,0.013114348815516635,0.0023536262524918947,0.0030703732419216437,0.0009911960024491743,0.012627646650154553
GWLFIMOOGVXSMZ,0.01947296857963971,0.0003770390196851381,0.01315417775647271,0.005944002158005564,0.016325212756147307
GYSSRZJIHXQEHQ,0.07907169844275502,0.07379512073052368,0.05123497243254346,0.0759595357096654,0.07894048021047527
GZGZVOLBULPDFD,0.11084708587572845,0.09953540591592502,0.0938946248697483,0.11012073803623469,0.11071628499600063
GZUITABIAKMVPG,0.11618610674254336,0.005910291105435797,0.1090445023646888,0.030716925738939374,0.11613995300023958
GZVHEAJQGPRDLQ,0.006199264008666456,1.8366648592092055e-05,0.004294600235957889,0.0017259265185381716,0.006142410299460552
HAORKNGNJCEJBX,0.006545334756720575,0.0031552020091910535,0.0008791085103769438,0.0034667955076398606,0.006499897679323433
HBBVCKCCQCQCTJ,0.024403531929649138,2.243447065296625e-05,0.017040864910845412,0.00018164211670258432,0.022439937195932007
HBPDKDSFLXWOAE,0.011653330116903624,0.010132339976532418,0.0016355226430050957,0.0073889397740361015,0.011539483777928987
HDHLIWCXDDZUFH,0.008624838847370362,0.0005734361171518525,0.005676487894054473,0.0004222996921329023,0.008217452953308682
HEZNVIYQEUHLNI,0.09074093992165273,0.07912088963696384,0.06135305982743636,0.08523208537353477,0.090517539414647
HFCYZXMHUIHAQI,0.0663349872626213,0.05100388407781713,0.05984830075733069,0.06557871548246733,0.06595473226841217
HGBGXSPIBLZGHS,0.006550318864861739,0.0011581695246536778,0.005664421394106902,0.0033142031452899137,0.005932886794238994
HKPHPIREJKHECO,0.006829315308235849,0.00026909147193656703,0.003141176653160269,4.1482270108269756e-05,0.006448090471823891
HKQYGTCOTHHOMP,0.006986751609584698,8.392694518462133e-06,0.005538819896135508,0.0035772329413574053,0.006685941161956498
HMXDWDSNPRNUKI,0.009220581356530158,0.00025525041516636163,3.1184572438121283e-06,0.0026246146226459027,0.007932558319323949
HOMGKSMUEGBAAB,0.006991184035011637,0.00031500926072886015,0.005773557006619056,0.002752001800181523,0.005811687541196353
HSHNITRMYYLLCV,0.0036142197962476066,9.030965009959244e-05,0.002020678655424616,0.0006352459657695056,0.003531204081284161
