accession,cs_dir,cs_blob_sha,head_ce_string,head_frag_mode,head_ce_has_percent,head_ce_form,blob_2023_11,title,title_ce_text,title_adduct,api_instrument_type,api_ion_mode,design_row,in_2023_11_tree,blob_identical_2023_11,arm,n_conv_match,n_raw_match
MSBNK-AAFC-AC000334,AAFC,1e65a6840b829e55d7e76a0cd4900dae796ca41e,30(NCE),HCD,False,N(NCE),e7e5d95f1cc3b23761918764b80ef7a8f8152163,Ergosine; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000712,AAFC,a59900650db7c69eec2d98bb43b33fa99d8efac8,40(NCE),HCD,False,N(NCE),0d1e7ae9b52fe61cc7627f0a864fce19af73783f,Aurantiamide acetate; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000425,AAFC,505880d07408ad2799b7e2c7186d2db77870332a,10(NCE),HCD,False,N(NCE),95a30fe79f6e1982a39861ec5dd1daff9a93fa91,Citrinin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M-H]-,10,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000176,AAFC,b9e8c06b96ce99f5e7b36e8b1cbf662279a661c6,20(NCE),HCD,False,N(NCE),e1df0d491587159f45523724f93e12dd9d416723,Kotanin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000757,AAFC,6810d8989f17ed22effcf200b3a91084a1a65012,10(NCE),HCD,False,N(NCE),139b8a288ca291f878e217d95ed6b4e7f89507da,Fusaperazine A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-AAFC-AC000506,AAFC,eb8f986811074ea49707afa8788c75a895585384,35(NCE),HCD,False,N(NCE),8342af6bfdb26bff05abafeccd755b0d53d6a302,Bostrycin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,35,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000445,AAFC,7bbbf68105dc09984a03769af7029425fb91f9db,20(NCE),HCD,False,N(NCE),5f1e7e4b1e81b956d54e5f8926006685cd775b29,Enniatin A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,3.0
MSBNK-AAFC-AC000752,AAFC,57190e1ca66b0a93d8179b4db640bcf98140470d,10(NCE),HCD,False,N(NCE),470c057b39a97377dede306e97cc4ca5968d5205,Verruculogen; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000896,AAFC,2c0e43d17444b48ab4459406bb189c09309859b2,55(NCE),HCD,False,N(NCE),af3736561b6b5890ad98f8c177f7a6bc454d2d85,Andrastin C; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M-H]-,55,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000048,AAFC,ad022349fc3314635ea75c48986ffae10f4d90cb,35(NCE),HCD,False,N(NCE),f0a6b6d9b8aebefe2efbf41c34c87b56dd593d80,Aflatoxin M1; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,35,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000361,AAFC,a3328a0fba65d221015633355d57c43192860bfc,55(NCE),HCD,False,N(NCE),b85f7e0eb6cf791c6c47786bce3875b806f2ac8f,Ergocristinine; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,4.0
MSBNK-AAFC-AC000573,AAFC,5fba7731ca310f4fb71a79e88aadf912b9855244,55(NCE),HCD,False,N(NCE),931b3bd8943edd496a307ad9ec99dce704651e7f,Sambucinol; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000719,AAFC,13575c011c009a36b8eefd97050e55c462249f85,10(NCE),HCD,False,N(NCE),be2a96d7f539875f98053cc7b9f8f5481fd1f3ad,Gentisyl alcohol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000012,AAFC,5a9cab19bf57d289710727f8c1e07bdd1c462217,20(NCE),HCD,False,N(NCE),4878d844e4d21c409d225e3946fa0d180f9aac15,AAL toxin TB; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,20,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000651,AAFC,ec57fdfe0c54c44b82878388151746ef4b0e4e7d,20(NCE),HCD,False,N(NCE),8fbfb1514c40d1b24404860914c5236c16f69590,Patulin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M-H]-,20,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000367,AAFC,c1aa7bc6635b5f8c4bdc3016bb4b50189888fff7,10(NCE),HCD,False,N(NCE),1bc71ee4ac077fd54c96f14c26cabaf3a2b28d6c,Deoxynivalenol-3-glucoside; LC-APCI-ITFT; MS2; CE: 10; R=17500; [M+FA]-,10,[M+FA]-,LC-APCI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000671,AAFC,f4204809dedf3ee8ce2e5355e058aa21d9d35b30,10(NCE),HCD,False,N(NCE),ea9717043b5ba78d24b90e78e824ce61f2264596,Scleroderolide; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-AAFC-AC000416,AAFC,fdf6e6a3003705736dc622d3b66a5e931427f73f,20(NCE),HCD,False,N(NCE),57cdad791cd3cc0425de6fc3ea30c87b1168fae3,Bassanolide; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+NH4]+,20,[M+NH4]+,LC-ESI-ITFT,POSITIVE,False,True,False,,,
MSBNK-AAFC-AC000932,AAFC,4af9f5e2519c73c797d5bcfab711025953c3bade,20(NCE),HCD,False,N(NCE),86fb61eaa60ab355f7dfbde29241f8e5e9998918,Fumonisin La4; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M-H]-,20,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000264,AAFC,fdc5e214157f6a4931cdb8d9ad1360df47958b21,20(NCE),HCD,False,N(NCE),84951abcfffdafa6dd33205f9a9f0102a05d4324,Verrucarin J; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,20,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000633,AAFC,ac6cc524c890e9d7732ea7bbe7229d981cf829a3,20(NCE),HCD,False,N(NCE),59f496421a916029e01661ef8030edbfed09651f,Tentoxin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,both_arms_present,1.0,2.0
MSBNK-AAFC-AC000638,AAFC,e6d26f3138083e44160f1465be6c7aa34fd5621b,20(NCE),HCD,False,N(NCE),84faf16ae987ef1a198df7541ae872b4e6d1c55e,Tenuazonic acid; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,percent_converted_only,1.0,0.0
MSBNK-AAFC-AC000382,AAFC,552ecd04d723743196473d3f167b05a23b887ac6,10(NCE),HCD,False,N(NCE),63cac4e3096559a41de3b25a00125b5323cd6801,3-Acetyldeoxynivalenol; LC-APCI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-APCI-ITFT,POSITIVE,False,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-AAFC-AC000727,AAFC,af10bb9396787b5b042af62f13791c2c9883f312,40(NCE),HCD,False,N(NCE),da2606f24f2a9308688d3601cd7979887809edd2,Surfactin C; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,key_not_in_msg_orbitrap_ce_rows,0.0,0.0
MSBNK-AAFC-AC000210,AAFC,265086561c485bee76c75cb0ed0b379e53870507,20(NCE),HCD,False,N(NCE),3e98a70818116c9e62f0427165a8987cd88d9587,Ochratoxin A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,20,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000881,AAFC,b4c554ae7b4aff002868b7f570acfcc6bf687fd5,55(NCE),HCD,False,N(NCE),939153f7843994e8025c569bafbe18d0439d6fc6,Malformin A2; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M-H]-,55,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-AAFC-AC000773,AAFC,b098b0cc47945ce2863b6a5900a4fdc6c96763bb,30(NCE),HCD,False,N(NCE),4e06f8a9ff759d1a2c9b02fa67e7be700f588e3f,Dehydrohistidyl-tryptophanyl-diketopiperazine; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000504,AAFC,43f8f942500163f95739041f379a52d5bb824da0,20(NCE),HCD,False,N(NCE),f0a51c4152d02c20ac62c186c21e5e88e0024930,Bostrycin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000528,AAFC,25c8c105327445364722d368a7527bf8e3140304,35(NCE),HCD,False,N(NCE),f9e0a1f84e30382d80a5cf7cd4d57cdc134a59da,iso-Roridine E; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,35,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000296,AAFC,a41806082a344c839d2f8d3939876c54a15e5207,35(NCE),HCD,False,N(NCE),0c81ad6124fc552353c0dd3835e52fb2ac685e73,Ergocorninine; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,35,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000162,AAFC,97ae18da69070e04cc2cbc77320b1f7b5fcfcb9c,30(NCE),HCD,False,N(NCE),09f1fc107f5a528860857b4930260660977af062,Isomarticin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,4.0
MSBNK-AAFC-AC000777,AAFC,8c4712170f38586c09ea5af6479cd93d571ff0be,20(NCE),HCD,False,N(NCE),758b8bab0dc21e65c6e0849d390e0708073e8f7d,Glandicoline B; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,20,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000647,AAFC,5baccf2b96ea086d0c75f64777f2b5571f58e51b,10(NCE),HCD,False,N(NCE),2bf36c3776bd77f09492a1e15d93bad7a03217a2,Alternaric acid; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+Na]+,10,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000568,AAFC,c659d116a4d8f5b5a07bb3e165db95a4ca2fbe66,50(NCE),HCD,False,N(NCE),66dcd4d5086d969286a7fbbe5fbff5e8cb8c93c4,Rugulosin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,50,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,both_arms_present,1.0,2.0
MSBNK-AAFC-AC000718,AAFC,81afcfd3520aae9f6ae8ee2278365aaa236cf5bf,55(NCE),HCD,False,N(NCE),d0427bde2ed04f6ce61fb951474d3041828625aa,Aurantiamide; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000013,AAFC,e464a5ea347e01732631285ef434e9186f0c9d47,30(NCE),HCD,False,N(NCE),879c350a46bbe09ae4730fc7458f87948e706b2f,AAL toxin TB; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,30,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000326,AAFC,354892b91ca1b9a50e6958384ed15a3ceae67514,40(NCE),HCD,False,N(NCE),735fc198cca422dcb629fd2bb3420e01f6339a24,Chanoclavine-I; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000583,AAFC,fdcd6c815b3392581e2ca373440b3ddadf98a26b,10(NCE),HCD,False,N(NCE),dc09037c527fc2dd49d6de4d2773a0e15c07f93f,Satratoxin F; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,10,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000613,AAFC,2979ab934d092ab8fc3dfe9d45fda791a0863748,35(NCE),HCD,False,N(NCE),28d1821398541102dc810c57677499a1aaa694a0,Stachybocin B; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,35,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000376,AAFC,ebcee276dbec8f092e6e33d4fd017414524e9641,55(NCE),HCD,False,N(NCE),51e63c8622464a32c9557124dbed799fe51d3bad,15-Acetyldeoxynivalenol; LC-APCI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-APCI-ITFT,POSITIVE,False,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-AAFC-AC000703,AAFC,bd27e7ace2616f6bb6f89935c3bea36a0de1f378,40(NCE),HCD,False,N(NCE),05a695d868d33752f45e842fb668a2529e201ab8,Aurofusarin; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000089,AAFC,807b0fc54fbcbdaca434333824c2065f9776e1b8,50(NCE),HCD,False,N(NCE),279d2e4ed40add2475f1f5ab2a565bb14b058c88,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,50,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000861,AAFC,1f5991fe9964ee540a636eadfcdba7a173143a3d,55(NCE),HCD,False,N(NCE),8b7a6227095620452029b663c8db9ac732e0f89c,Mevastatin; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000600,AAFC,dd65c03f7e235e54163550229b5e3405b3f6de06,55(NCE),HCD,False,N(NCE),cbba04fcacedea39cced30fac8a73a18acba5f8c,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,55,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000640,AAFC,bb4a73ff3ebc4bcf7fb0e069d4ee6933c3bbd993,40(NCE),HCD,False,N(NCE),43514e05831ea24afd87f72c82cadf797ce1158e,Tenuazonic acid; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,both_arms_present,1.0,2.0
MSBNK-AAFC-AC000622,AAFC,22406e5504c97479ea7adc5f47236f553db8e8bb,50(NCE),HCD,False,N(NCE),f8b827e2672e0512c49150fc3d142024af88cac1,Stachybocin C; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,50,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000563,AAFC,0bc460a6c3f7b1e7a4a02e95897fb2e66feeaedf,50(NCE),HCD,False,N(NCE),ab6acabcf63cbd1eabfa348bce1e3521f22c3986,Roridin A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,50,[M+Na]+,LC-ESI-ITFT,POSITIVE,False,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000281,AAFC,21fcbf43e559f90e4e7a7dbbff5343a970261a04,35(NCE),HCD,False,N(NCE),1d40bc2f93e3f7f513cd897030503b5886c7a7e3,Walleminone; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,35,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000395,AAFC,06abf99f1515c4d1953fe23ea8b178da49078adf,40(NCE),HCD,False,N(NCE),2ecbc4b124c8db5b67945136e2b0f136bd3924f6,NX2 toxin; LC-APCI-ITFT; MS2; CE: 40; R=17500; [M+H]+,40,[M+H]+,LC-APCI-ITFT,POSITIVE,False,True,False,key_not_in_msg_orbitrap_ce_rows,0.0,0.0
MSBNK-AAFC-AC000152,AAFC,6cc38a09c38bdf694a26e0a2e6f9f90241a76e03,30(NCE),HCD,False,N(NCE),ee58f9c9a1aa676a2ffe02cec5a40f2b78bcb044,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,30,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-AAFC-AC000386,AAFC,8c230c88704faf023921b82a216555e376cc1226,55(NCE),HCD,False,N(NCE),14d41679d467c5d11947b14b26e39520b41a8dab,3-Acetyldeoxynivalenol; LC-APCI-ITFT; MS2; CE: 55; R=17500; [M+H]+,55,[M+H]+,LC-APCI-ITFT,POSITIVE,False,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-AAFC-AC000179,AAFC,91732c7997fcebcc93c9e7f08e3e6cef3eca47e3,50(NCE),HCD,False,N(NCE),334cef9c2ba131ac24458ffca1d8e30ac903d728,Kotanin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,50,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag-EA026161,Eawag,63c49d9603bb3729d3e03a611ee4e5e2a0c23144,60 % (nominal),HCD,True,N % (nominal),e1078db669e57d6f6c0e1a9fe8556320afb4634a,MCPA; LC-ESI-ITFT; MS2; CE: 60%; R=15000; [M-H]-,60%,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EQ417257,Eawag,7559f765120bf760ee11b2d54759d9a081975f8a,120 % (nominal),HCD,True,N % (nominal),8e907dbc53c0eb3c329e9677488181ed31029460,Chlorothalonil-TP SYN507900; LC-ESI-QFT; MS2; CE: 120%; R=17500; [M-H]-,120%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EQ330851,Eawag,890ea2e1ba2792e5b8c4c289dd3b24d3e05e832c,15 (nominal),HCD,False,N (nominal),8f31ca35c11d2bf6df3c71f2b39c99fa5b63ad1a,Etodolac; LC-ESI-QFT; MS2; CE: 15; R=35000; [M-H]-,15,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EA008754,Eawag,5dfc26e7376b207e82e490e903e3cba5d9147d1d,45 % (nominal),HCD,True,N % (nominal),39a1747248727c2d3dd641ce7c0b5a42021d944b,Ioxynil; LC-ESI-ITFT; MS2; CE: 45%; R=7500; [M-H]-,45%,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EA034202,Eawag,f2512e8a68302a63bf818abda39321ff003afa8f,15 % (nominal),HCD,True,N % (nominal),c15da9192a2b2640dfd0380c2e0decf8d49e2769,Ioxitalamic acid; LC-ESI-ITFT; MS2; CE: 15%; R=7500; [M+H]+,15%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,percent_converted_only,4.0,0.0
MSBNK-Eawag-EQ307604,Eawag,7239fff2610cf58a2b505cc85ff4fc56672678d5,60 (nominal),HCD,False,N (nominal),6f8bb2829613911ab519bd387d242c8a4e11c95a,Piracetam; LC-ESI-QFT; MS2; CE: 60; R=35000; [M+H]+,60,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,3.0
MSBNK-Eawag-EQ501158,Eawag,a699add750dbd12934849c0aab8e699582bd7943,150 % (nominal),HCD,True,N % (nominal),ed0ec314782bfc99592f6d8d46dc7016a5463119,Perfluorobutylsulphonamide; LC-ESI-QFT; MS2; CE: 150%; R=15000; [M-H]-,150%,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EA256608,Eawag,12c8b057e7bcab6e34e1065207db645d643086e8,15 % (nominal),HCD,True,N % (nominal),2e54b95ad89fe09f069627d34aebfdcc229c6f6a,5-Fluorouracil; LC-ESI-ITFT; MS2; CE: 15%; R=15000; [M+H]+,15%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,key_present_no_ce_match,0.0,0.0
MSBNK-EAWAG-EC058403,Eawag,6fff20f789a6ff0b3f9584721cc56dbf39de5059,25 % (nominal),HCD,True,N % (nominal),,,,,,,,False,False,,,
MSBNK-Eawag-EA009508,Eawag,4d0e007d602aa16d56c151216257a848ffd88f61,15 % (nominal),HCD,True,N % (nominal),49f6d4585d1a0e99c13855471d057d737fe0b50e,Epoxiconazole; LC-ESI-ITFT; MS2; CE: 15%; R=15000; [M+H]+,15%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,both_arms_present,4.0,1.0
MSBNK-Eawag-EA027951,Eawag,67cae4fac244f0143d5ec14ebfb06e258078cb3c,35 % (nominal),CID,True,N % (nominal),157dc7365bb2cf4d13973e3fb511a92b9096eb32,Atrazine-2-hydroxy; LC-ESI-ITFT; MS2; CE: 35%; R=7500; [M-H]-,35%,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-EAWAG-ED107906,Eawag,607871f48542c71f33706a3a2901f29a01ff7cbb,50 % (nominal),HCD,True,N % (nominal),,,,,,,,False,False,,,
MSBNK-Eawag-EA010258,Eawag,198383a0bd69bdcab5b67fb6f5e5521cef39da9a,15 % (nominal),HCD,True,N % (nominal),8c24a71a7ac02ffc9f11422303780f11f2e31163,Acetochlor OXA; LC-ESI-ITFT; MS2; CE: 15%; R=15000; [M-H]-,15%,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EQ307802,Eawag,23f56995dc1c4ebfd21654a6cfe5241bb27de3d3,30 (nominal),HCD,False,N (nominal),f22900da5bc7d8bc8db357f2f596f662c1ea0e4c,Enoxacin; LC-ESI-QFT; MS2; CE: 30; R=35000; [M+H]+,30,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,3.0
MSBNK-Eawag-EQ309601,Eawag,75ec5033cebf3ca399a9dff8111ec79a1d9f9a79,15 (nominal),HCD,False,N (nominal),5473a291cef31ccf67b792cc4b0d5a8126e005fe,Methidathion; LC-ESI-QFT; MS2; CE: 15; R=35000; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-Eawag-EA018559,Eawag,51f27d8d3085a94c30c97af9c11a3e89bac35be3,30 % (nominal),HCD,True,N % (nominal),ccf6853f69325922dff01aeebd3a765e84ea11dd,Sulfathiazole; LC-ESI-ITFT; MS2; CE: 30%; R=15000; [M-H]-,30%,[M-H]-,LC-ESI-ITFT,NEGATIVE,False,True,False,,,
MSBNK-Eawag-EQ315501,Eawag,4689c9d584a6c93d4e9dda2f2d8431d5f2ff7bf6,15 (nominal),HCD,False,N (nominal),28e96a070c2169f6ec5cc255d989ac10d4b4e4f6,4-Piperidinecarboxamide; LC-ESI-QFT; MS2; CE: 15; R=35000; [M+H]+,15,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,raw_only,0.0,2.0
MSBNK-EAWAG-ED122207,Eawag,e38bbd64645ff0bf20c7162103fbc2fb32cf869f,60 % (nominal),HCD,True,N % (nominal),,,,,,,,False,False,,,
MSBNK-Eawag-EA070608,Eawag,de97c9b810d7318e6961285fe4ce46d172b72719,15 % (nominal),HCD,True,N % (nominal),5239f3185bc94cbf6e52ac3915b50ae91aca6429,Metazachlor OXA; LC-ESI-ITFT; MS2; CE: 15%; R=15000; [M+H]+,15%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,percent_converted_only,4.0,0.0
MSBNK-EAWAG-ED103153,Eawag,735c51e2add2d4ee12dc51ca1e61fa9c2545475a,25 % (nominal),HCD,True,N % (nominal),,,,,,,,False,False,,,
MSBNK-Eawag-EA012607,Eawag,c089bb029e7008e98425a9ef6978f6f5a50b8e9b,90 % (nominal),HCD,True,N % (nominal),f6d7e6b5631a09b1df2b165fe0fdbe6c03ec78c4,2-Aminosulfonyl-benzoic acid methyl ester; LC-ESI-ITFT; MS2; CE: 90%; R=7500; [M+H]+,90%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,percent_converted_only,4.0,0.0
MSBNK-Eawag-EA029902,Eawag,b498de16c7d1a4179a0080a031b848fcd3447122,15 % (nominal),HCD,True,N % (nominal),93343c812a839e7e6fae285594efe73fd3e90af1,N4-Acetylsulfamethoxazole; LC-ESI-ITFT; MS2; CE: 15%; R=7500; [M+H]+,15%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag-EQ418305,Eawag,5c928dcfd16c4c30e5f1ed5589ee0342b9ebb47a,75 % (nominal),HCD,True,N % (nominal),7aab3c2ee953471cc8fcdfb5d5e8a90b89552782,Fluxapyroxad (BAS 700 F)-TP CSCD465008; LC-ESI-QFT; MS2; CE: 75%; R=17500; [M+H]+,75%,[M+H]+,LC-ESI-QFT,POSITIVE,True,True,False,percent_converted_only,2.0,0.0
MSBNK-Eawag-EA274314,Eawag,0d689e594885d9479259e318813dce77fbaf8894,35 % (nominal),CID,True,N % (nominal),847cf91605b401c12469d622402a9ff303f7e7ed,Oxazepam; LC-ESI-ITFT; MS2; CE: 35%; R=30000; [M+H]+,35%,[M+H]+,LC-ESI-ITFT,POSITIVE,True,True,False,both_arms_present,4.0,2.0
MSBNK-Eawag-EQ357156,Eawag,c0e0b0f49e28570e99e1ac4b27f30ff7ca46ee69,90 (nominal),HCD,False,N (nominal),1a95a31eee9bd31ae54c38b861a904106ce5dbd0,8phiC8SPC; LC-ESI-QFT; MS2; CE: 90; R=35000; [M-H]-,90,[M-H]-,LC-ESI-QFT,NEGATIVE,False,True,False,,,
