group_key,dist_1_minus_maxsim,leverage,mahalanobis,disagreement,sensitivity,domain_flag,pred_log_rmse,p_af,fold,thr_learned_q80,thr_learned_q90,thr_dist_q80,thr_dist_q90,rmse,af
FKLFBQCQQYDUAM,0.6851851851851851,0.0050096790816888635,2.302319460675899,0.37894568133595896,0.4863392668856916,0.0,-2.291835045961563,0.06437128550154565,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.033517215290407035,0
FKNXQNWAXFXVNW,0.6891891891891893,0.0038942910932974156,2.029615144619626,0.10293799598220416,0.3173106240318132,0.0,-2.223488899019643,0.07720188843983031,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.08847610216505042,0
FLEFKKUZMDEUIP,0.5928571428571429,0.031223087058788873,5.749291595620275,0.21138408830107286,0.33586893195516376,0.0,-2.3641542331999545,0.09917272225288012,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.11245516134960054,0
FLUOSFVUPTUYEX,0.31645569620253167,0.006361271148169632,2.594864637794271,0.06544865195883842,0.39587227062476,0.0,-2.3046323063596352,0.05012047667624893,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.10713192801991687,0
FMGSKLZLMKYGDP,0.4675324675324676,0.007331645931439444,2.786157613252935,0.09178567947820865,0.20591812783828703,0.0,-2.376010979022429,0.054763658705130024,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.05119748406914736,0
FMGZEUWROYGLAY,0.41836734693877553,0.018448620636301018,4.417978470730488,0.04818271244832367,0.12442945779206334,0.0,-2.4149394455227475,0.06816844258705419,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.04551959196623535,0
FMJYNECHJIZSCE,0.609375,0.005958233716304769,2.5114530319333634,0.23624081710194425,0.3842252270027273,0.0,-2.276005620718105,0.06553726799015938,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.05670238940457316,0
FMKMKBLHMONXJM,0.5094339622641509,0.0034567674406502514,1.9130564737628142,0.04940400945980683,0.3787798396504858,0.0,-2.1937107893383865,0.06254904946403957,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.03927070524066302,0
FMWJEBGSMAOQNN,0.3614457831325302,0.0065536149983640895,2.634092664563493,0.006176719859541546,0.3430985288597061,0.0,-2.2622259674846936,0.06679359421848277,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.09358056478687038,0
FNCMBMZOZQAWJA,0.7164179104477613,0.004860560444211727,2.267991108934331,0.13890051321436636,0.34066714995989905,0.0,-2.2418943803080027,0.07937778922519494,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.056887759251487,0
FNYLWPVRPXGIIP,0.4838709677419355,0.019033995900780167,4.488411182862387,0.05224507708119963,0.47661822349903465,0.0,-2.142027821096893,0.08587386981841628,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.12994194433569808,0
FOUWCSDKDDHKQP,0.7545454545454545,0.020471606088390867,4.653277284816167,0.18040077785456504,0.3182243533645312,0.0,-2.3423538973554714,0.0907452062146801,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.03713235223755556,0
FOXFZRUHNHCZPX,0.728813559322034,0.0073267179758521,2.784929253234706,0.03233108143432495,0.30710907365956935,0.0,-2.2202580342822316,0.07832162060877698,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.0662680589529811,0
FPQFYIAXQDXNOR,0.29333333333333333,0.01106059931301333,3.4216085119271664,0.08173201970677618,0.3934188567565882,0.0,-2.333440468732732,0.05703678201868054,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.028153310800874166,0
FQEBOQLYHASAOY,0.5714285714285714,0.005571265364049508,2.4288329282321133,0.02905507588548628,0.30930596690613243,0.0,-2.2635372799418354,0.08287503440156373,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.20034550804292184,1
FQEQMASDZFXSJI,0.5,0.005476965856217552,2.4077928657145997,0.08301639395073501,0.30180822386960704,0.0,-2.251253556747034,0.06171396448111998,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.09383120328685497,0
FQKUGOMFVDPBIZ,0.5176470588235293,0.005625859175379627,2.440339628005118,0.33871579778647276,0.38032721123752294,0.0,-2.368195456756077,0.05206828229787108,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.040755057707502464,0
FQNKTJPBXAZUGC,0.5952380952380952,0.003198465576893778,1.8402206532449454,0.10149933782376508,0.3598802939044809,0.0,-2.244754495648209,0.05501107050257978,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.05946774755791429,0
FQVNMXZPGWLUFZ,0.5975609756097561,0.002230899148851713,1.536584636430812,0.04454615251462707,0.32750908794558203,0.0,-2.2035524609647097,0.06588020384284884,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.0892315905312488,0
FQXXSQDCDRQNQE,0.550561797752809,0.010458573688871566,3.326727698561182,0.27553856312452785,0.2558999266444964,0.0,-2.406908561676721,0.05327403975949755,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.3421611223664644,1
FROBCXTULYFHEJ,0.5263157894736843,0.006653097305475352,2.6537475726253352,0.3859100220383981,0.274789672181315,0.0,-2.444938041719905,0.04531849585280288,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.13188359912013306,0
FSAVDKDHPDSCTO,0.64,0.014514497828885064,3.914720568211329,0.0871677262600419,0.32058447361237274,0.0,-2.177611100371137,0.10212289736333238,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.11413211432312609,0
FSVJFNAIGNNGKK,0.6548672566371682,0.003551258649758257,1.9388893474157505,0.040774045165112516,0.3174429889522587,0.0,-2.2231536320222314,0.06048387205113123,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.14730702396916723,0
FTLQSQQQFMZPKO,0.6949152542372881,0.00776587162532619,2.8664259796899674,0.35200182565409754,0.20577658976606134,0.0,-2.4074856120257504,0.06245107780655088,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.057259008395001275,0
FULAPETWGIGNMT,0.6067415730337078,0.007905509691999744,2.8925714613494202,0.1247783038770966,0.3247892318310439,0.0,-2.2428469811861214,0.07550996384262407,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.09798819997802903,0
FULZLIGZKMKICU,0.5882352941176471,0.004681979517269827,2.2264226734645294,0.2256618851406621,0.3367483321503427,0.0,-2.3080912902859065,0.07155994243420809,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.1283927978857382,0
FUSNMLFNXJSCDI,0.6153846153846154,0.00941187465134671,3.1567413707616323,0.14776808726508234,0.3047042641124887,0.0,-2.319755621671149,0.0649453030048922,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.14872995157702384,0
FVQITOLOYMWVFU,0.4954128440366973,0.035397904123433396,6.120309118421194,0.007708423156203903,0.37746907065598617,0.0,-2.3623705390513714,0.08985218770902519,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.15181908016244083,0
FWQYJOPJMIEKHZ,0.6212121212121212,0.0036373603942652624,1.962447745694689,0.05604528130253528,0.3839633432334798,0.0,-2.230243904311193,0.07288828774993981,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.09589013271212879,0
FXKFFTMLFPWYFH,0.7043478260869565,0.004244684223526086,2.1197545287647395,0.6605940520606093,0.12773636791336568,0.0,-2.62924456441281,0.03879848208399497,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.12357574672495798,0
FYZBOYWSHKHDMT,0.6836734693877551,0.007351424427460382,2.7887072007550366,0.481929163076666,0.10705341101269496,0.0,-2.5406727050416924,0.05036327038159832,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.11128895057470849,0
FZRBKIRIBLNOAM,0.7948717948717949,0.017202108607397366,4.266838298439816,0.08636658086664153,0.1830076262360423,0.0,-2.34496667101363,0.0673612904742765,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.09698114943436081,0
FZXISNSWEXTPMF,0.6935483870967742,0.009759779373738934,3.214624458942963,0.022015810436509742,0.37263848730145765,0.0,-2.2221732037346387,0.08410189030836902,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.057487663848619974,0
GBAWQJNHVWMTLU,0.6166666666666667,0.011392340620822448,3.472396072694968,0.16192298829812324,0.35780659955692534,0.0,-2.297353886966626,0.0730437001631296,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.1430667234640467,0
GBOYJIHYACSLGN,0.5,0.018572164973233496,4.434647676894829,0.02180488211602169,0.3151712871511075,0.0,-2.274235411000464,0.08156152176281677,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.12207959589252079,0
GCAOVMKRBUCSET,0.625,0.0080165278197151,2.912763881026283,0.03486774639147433,0.2692224689522355,0.0,-2.289820926236106,0.06553591528736669,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.05995064546825367,0
GCKMFJBGXUYNAG,0.3513513513513513,0.008536213234745023,3.006255195727435,0.18452752679260134,0.28258952108840596,0.0,-2.3413506513207443,0.0467572755336649,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.11871138454099493,0
GDDNFNQRHNCJAZ,0.32530120481927716,0.007196727419995049,2.7601437524257055,0.08497502066339502,0.35580965161240546,0.0,-2.2536990481656405,0.05047011227756417,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.0902373365551121,0
GDLIGKIOYRNHDA,0.5411764705882354,0.004658010837589496,2.220628886067892,0.07309310391501167,0.3394789843147561,0.0,-2.263715672625319,0.05686169338293289,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.27005640962497746,1
GDSCFOSHSOWNDL,0.6813186813186813,0.004782313053908255,2.2498406023786357,0.05077454512844126,0.5073321761408747,0.0,-2.1614412572770285,0.09020670252116128,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.09855135904625914,0
GECHUMIMRBOMGK,0.3448275862068966,0.004606402278773913,2.2080192756599333,0.4206032078616902,0.25582831013588997,0.0,-2.4912526233478274,0.030932480759856336,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.015426540728942065,0
GENAHGKEFJLNJB,0.5641025641025641,0.003973045127697738,2.050917881858625,0.16677017098434122,0.5499597383100435,0.0,-2.198585437261886,0.08189300026416467,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.055519065109931647,0
GEPDYQSQVLXLEU,0.3555555555555555,0.016418610167196115,4.168894245625073,0.008527441645287681,0.3382208450987054,0.0,-2.369654772890637,0.06585043784089295,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.09248347513484621,0
GFNANZIMVAIWHM,0.3263157894736842,0.010997591066383735,3.411594417904081,0.021721133744128512,0.30389850389821266,0.0,-2.337073684001723,0.05803668967315584,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.07104780219728739,0
GGKQIOFASHYUJZ,0.6712328767123288,0.011436856756023683,3.4796143970423925,0.2151827979673313,0.5031274221005351,0.0,-2.2887345370917105,0.08876322312182623,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.1515071322062911,0
GGLIEWRLXDLBBF,0.6470588235294117,0.0022941138721519145,1.558571465897967,0.23068214258603215,0.3897476094353403,0.0,-2.316670448622434,0.06760428586173843,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.11252727316854366,0
GGRWZBVSUZZMKS,0.41666666666666663,0.0029284190822082205,1.758735724137203,0.013871092424436848,0.5111381556763992,0.0,-2.2090759125441606,0.07348465351885106,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.1220585978981507,0
GGWHBJGBERXSLL,0.6138613861386139,0.005515860927062999,2.4165800132814526,0.3104178155529218,0.17003099449093487,0.0,-2.4096544209642063,0.057683673172847554,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.03287542470953274,0
GHOKWGTUZJEAQD,0.6799999999999999,0.007497796616846307,2.817226626094435,0.392816720869439,0.2005520763942408,0.0,-2.429916985981541,0.059498383998513385,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.0061679198271038125,0
GHXSYXQURAMQQE,0.3414634146341463,0.006505548416598988,2.6244620693609053,0.011070399024886657,0.26324085268896796,0.0,-2.331725868449782,0.0497313117611564,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.09109442539024537,0
GIIZNNXWQWCKIB,0.5607476635514019,0.023037838937808745,4.9380164636201185,0.3040845457111965,0.15316481425423917,0.0,-2.5319085147392766,0.04150325671331285,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.10900988565006509,0
GIQXQZKTWHFVAB,0.2682926829268293,0.009051468130668499,3.0956543945885695,0.05673462406972274,0.401654109732844,0.0,-2.2613052092859562,0.0726065533081829,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.09323698256907878,0
GJSURZIOUXUGAL,0.6323529411764706,0.005299520315189225,2.3685216214728757,0.2363891145494189,0.49053838667785005,0.0,-2.2540924127343143,0.07483471566444935,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.09073054594047261,0
GJTKAAFWJZWEPS,0.4866666666666667,0.016351596142982143,4.1603589276162145,0.38247299050202166,0.16048487257726746,0.0,-2.5172629125774466,0.0608475428487182,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.13391554156027563,0
GLBLPMUBLHYFCW,0.5294117647058824,0.020384566494138872,4.643637290879536,0.04829960565403496,0.2953012417484148,0.0,-2.3159689171715963,0.08608360439828769,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.040434706023287977,0
GLTMLPGXPMAIOI,0.607843137254902,0.0054253217288950705,2.3959223068794877,0.11700711850115245,0.26587181151084743,0.0,-2.3276384595785586,0.056167712461962394,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.04454949356672622,0
GMBRUAIJEFRHFQ,0.686046511627907,0.016066922516720622,4.123624314882251,0.21216179296164442,0.33407170722501667,0.0,-2.3263762511997945,0.07408939156536765,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.2159663175602855,1
GNBHRKFJIUUOQI,0.4505494505494505,0.013731065903404638,3.812894775604667,0.126269419668107,0.5134001392597228,0.0,-2.2142064030160844,0.09584660298338372,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.22711767120465695,1
GNOIPBMMFNIUFM,0.53125,0.017696181376239788,4.328079936372559,0.06082213810046894,0.3178019052299591,0.0,-2.3066512669277146,0.08283684403736116,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.2032841154711339,1
GNTVZNNILZKEIB,0.654320987654321,0.006254878046660234,2.5734861232689097,0.24045116427479113,0.45851731351052627,0.0,-2.2137122411754016,0.101108278307881,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.15318622439529003,0
GOCUAJYOYBLQRH,0.47126436781609193,0.011091178821313552,3.426335565042236,0.19746498835123213,0.21324420028177082,0.0,-2.444356688301117,0.04584562422368395,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.05634307605714088,0
GOENIMGKWNZVDA,0.18292682926829273,0.028626898139543472,5.50487631903775,0.07149199631828607,0.12677409698805178,0.0,-2.5019738503673272,0.06079535263263905,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.07725387162044937,0
GOFJDXZZHFNFLV,0.6,0.0037108352299056475,1.9815779100494044,0.09303350965310944,0.4075262075750461,0.0,-2.1876663070163356,0.07055810951762274,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.03216112987765636,0
GOJCZVPJCKEBQV,0.6116504854368932,0.008755174366040341,3.0442044938529356,0.040345397604497374,0.25082916039637304,0.0,-2.2338875190818945,0.0752009636829026,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.07962110424626044,0
GONRXGWUUBPRKF,0.3116883116883117,0.004504683756297011,2.1835364262887693,0.21036884564589375,0.26494666155220276,0.0,-2.3746381550141082,0.03736711157037857,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.09144630484541783,0
GPMHHSJZGVOEFS,0.4246575342465754,0.006262854786352033,2.574654904445036,0.0006924513767218032,0.5587476396853284,0.0,-2.2173974825702154,0.09247113872687253,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.14791015147307654,0
GPNAVOJCQIEKQF,0.5714285714285714,0.007761266666280094,2.866045230439509,0.30588515101248337,0.3489913152448086,0.0,-2.3998310028299215,0.05045937029150814,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.10313371336199906,0
GPXLRLUVLMHHIK,0.5,0.0021294754080301483,1.5013257424965882,0.23710087428915494,0.2742597919035514,0.0,-2.3840587813338585,0.04296953066952745,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.0966346760079241,0
GQJSFWYQKNQCIK,0.34782608695652173,0.011492237136022598,3.487388118711844,0.11415420874917082,0.2716073449892082,0.0,-2.29254878485098,0.0708054389357266,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.10462410867572028,0
GRTOGORTSDXSFK,0.7171717171717171,0.004563698954774787,2.1981729731439463,0.007050717665394557,0.34218307253621216,0.0,-2.1516169592360366,0.09309163786056869,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.08550562762688914,0
GSLOLTKGVZFNKZ,0.5287356321839081,0.011282860232858166,3.455804913492847,0.0710081278735899,0.2966111372323843,0.0,-2.3067636618436214,0.07045596334735649,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.1371859978302475,0
GTKRZJVAXAQBMB,0.7049180327868853,0.0070528984237989995,2.7321482545863933,0.08944497848803132,0.3344222118219196,0.0,-2.2018095811449885,0.08988738531448198,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.12061438043480353,0
GTZCKTIZOGTWQO,0.65625,0.006717199137359208,2.666858926602131,0.24369643011724945,0.19377958256555367,0.0,-2.3483746471720006,0.06569677557540184,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.10862204079651605,0
GVDRRZOORHCTAN,0.6875,0.006228385709456789,2.5675060632677718,0.3574769519250329,0.1254740554404778,0.0,-2.4985202782785914,0.03748571675195649,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.05480313173530618,0
GVGYEFKIHJTNQZ,0.55,0.002076231837979022,1.4823707175538572,0.04620394902495806,0.28039286720844314,0.0,-2.2368599655542227,0.058921104665869854,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.0905622153443734,0
GWLFIMOOGVXSMZ,0.7,0.008348408142900327,2.973157835254086,0.08479715234768112,0.32585048367255076,0.0,-2.2732647563680084,0.07160581173727161,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.16893901580107418,0
GYSCAQFHASJXRS,0.5692307692307692,0.04209037190749042,6.674867398723938,0.24066938882285394,0.19555035952849403,1.0,-2.50370436017769,0.08869812069755556,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.02531725727504871,0
GYSSRZJIHXQEHQ,0.4,0.003842453726925179,2.016660491869099,0.10879665842177194,0.20545751083568448,0.0,-2.390226471927172,0.04604919919168016,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.05398180629812756,0
GZGZVOLBULPDFD,0.7017543859649122,0.005253393493132683,2.3581697690545997,0.18782374186591244,0.24553440255304412,0.0,-2.3078221724740864,0.06846816430817695,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.08105555592299007,0
GZUITABIAKMVPG,0.6417910447761195,0.016071140948851644,4.124446414979507,0.07446075626231807,0.3149827796986594,0.0,-2.210146309523176,0.09568413571893702,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.17246638937926717,0
GZVHEAJQGPRDLQ,0.4838709677419355,0.009502334139437817,3.1713013393859772,0.08798523757247456,0.39129612400654035,0.0,-2.317354308649837,0.0721639080589831,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.07042735570970887,0
HAORKNGNJCEJBX,0.59375,0.004132383753447399,2.0914685418828034,0.10794896562457257,0.4425394745480238,0.0,-2.237610155552757,0.08465108272506003,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.09823666410053562,0
HBBVCKCCQCQCTJ,0.54,0.011958585308858653,3.558387384256993,0.31817225229238,0.25072732106644,0.0,-2.4718880466981044,0.042353304376945546,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.03540992551936502,0
HBPDKDSFLXWOAE,0.65,0.00886418555403155,3.0633174468871327,0.28567270159772795,0.2895035818114491,0.0,-2.3831506173237575,0.05614324653911579,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.14371357215504912,0
HCRWJJJUKUVORR,0.7301587301587302,0.009892541321375327,3.2364549537863136,0.026576622552517137,0.2727472821381666,0.0,-2.274872211390606,0.07187040295815987,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.08295434359669095,0
HDDSHPAODJUKPD,0.32432432432432434,0.005439893563042585,2.3997701101695523,0.24104012684251797,0.16094149533291374,0.0,-2.4993336149783634,0.028887534062190395,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.05150896562874002,0
HDHLIWCXDDZUFH,0.7575757575757576,0.010218619321542041,3.2893093222844336,0.06008553892952134,0.4283049211308209,0.0,-2.202185825275086,0.09225941802542094,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.07375737945385427,0
HDKWFBCPLKNOCK,0.37815126050420167,0.05773852742753266,7.818625384201119,0.14549913313691404,0.2977119541825761,0.0,-2.4300876344280136,0.09360864711221036,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.14172044290208294,0
HDOVUKNUBWVHOX,0.6385542168674698,0.010356970824811601,3.3115129601756816,0.4606324904378785,0.169804071039448,0.0,-2.502934081345743,0.05306834835163289,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.03490551534252979,0
HDVAWXXJVMJBAR,0.6129032258064516,0.006644132243379718,2.6517543520870777,0.030790584163166712,0.34748012337945944,0.0,-2.2314497781857274,0.06896472393895496,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.13633965886249133,0
HEFIYUQVAZFDEE,0.2465753424657534,0.02050829540120881,4.659830205527922,0.06704408237164494,0.22355707071906086,0.0,-2.3678236102202033,0.06262905345752388,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.021073296884289907,0
HEZNVIYQEUHLNI,0.5344827586206897,0.003757445813069435,1.9944461416719124,0.13487958559174174,0.37080335956367694,0.0,-2.2840606691247434,0.06792429393226768,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.062151024257186605,0
HFBWPRKWDIRYNX,0.6333333333333333,0.010544546129492923,3.3414095748304105,0.21147530461073916,0.4603278317014334,0.0,-2.260961529634753,0.08248074481304414,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.10354242865869949,0
HFCYZXMHUIHAQI,0.5,0.004570525771136624,2.1999539944801643,0.3035446016112171,0.351439409043614,0.0,-2.365818397192775,0.048588285983553935,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.0984266739944574,0
HFHZKZSRXITVMK,0.6344086021505376,0.0023728055621453506,1.584742616891857,0.27768144957398055,0.23015995609226889,0.0,-2.362710819257001,0.048345472151886455,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.049137184320652054,0
HFLHHQWDPZNOPI,0.49350649350649356,0.00920669256658209,3.1219392578488203,0.09933594370386112,0.3318737933063004,0.0,-2.2437360987936943,0.06721198590010882,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.046791332395940584,0
HFVMLYAGWXSTQI,0.3661971830985915,0.008168485473210437,2.9409674841045605,0.03955444662199703,0.5540018073641222,0.0,-2.1618606714524793,0.09662315992460659,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.15707969789249235,0
HGBGXSPIBLZGHS,0.6477272727272727,0.007207402439529762,2.760740667390274,0.02015030053870165,0.46456373312649607,0.0,-2.1198114526685514,0.10417381418318211,0,-2.2220372844783394,-2.1841856940766355,0.6891891891891893,0.7361363636363637,0.10846231015990458,0
HGSFRISGULOJBX,0.42452830188679247,0.016222518157931323,4.143217906818392,0.048275486411356705,0.2883104321046559,0.0,-2.246392488310557,0.06946877092568314,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.08589791724192382,0
HHJLLPFQZCUZAJ,0.33519553072625696,0.036181342152815175,6.188597025409211,0.31974903491056117,0.22487329979335768,0.0,-2.443548844937767,0.047588488844620136,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.04535150793270895,0
HHUQPWODPBDTLI,0.6,0.005088122365460874,2.3205587269027754,0.4238454729313158,0.18278986515555604,0.0,-2.503708855197649,0.03651275956457049,1,-2.2472181738290433,-2.2121481354605383,0.6829268292682926,0.726423157555233,0.12629785099616567,0
HIIRDDUVRXCDBN,0.47560975609756095,0.0032007080830502607,1.840430276856321,0.3148719046485824,0.2158181528242137,0.0,-2.4474435673616664,0.0336702321661902,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.027636708798156974,0
HILAYQUKKYWPJW,0.326530612244898,0.0193197856492837,4.522487565220113,0.08480651352094531,0.2661373516800063,0.0,-2.294222550974187,0.058215890402445195,4,-2.191503734640944,-2.163479478078397,0.691886195995785,0.7349397590361446,0.16550302893531482,0
HJJPJSXJAXAIPN,0.7894736842105263,0.00534741595615698,2.378831635871662,0.12319094386139395,0.3725025090759652,0.0,-2.2066138409909315,0.07585206918412364,3,-2.236735335430558,-2.2041722246106135,0.6889262371615312,0.7325581395348837,0.31858803958535115,1
HJJVPARKXDDIQD,0.37681159420289856,0.01577768116169871,4.082854667224124,0.4052477051722524,0.24972354714079492,0.0,-2.5847705987687317,0.02674595398699344,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.07560082688598942,0
HJUFTIJOISQSKQ,0.5164835164835164,0.004197959128288231,2.108041632141071,0.27038814818969636,0.21519280634869992,0.0,-2.4215084278462102,0.040315517050599096,2,-2.255809907312056,-2.227921869641568,0.6942607897153352,0.7360111111111111,0.169498324634042,0
