group_key,dist_1_minus_maxsim,leverage,mahalanobis,disagreement,sensitivity,domain_flag,pred_log_rmse,p_af,fold,thr_learned_q80,thr_learned_q90,thr_dist_q80,thr_dist_q90,rmse,af
PQDRCVHHJPMGKO,0.68944099378882,0.01669026735157049,4.2033275266120755,0.035594785449542476,0.23540727232217687,0.0,-2.2369107790445732,0.105404888539395,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.1493392622636212,0
PQFRTXSWDXZRRS,0.7894736842105263,0.013681554626041568,3.8056876117058027,0.10258193629902912,0.4859753173377874,0.0,-2.194599830026002,0.107994424120731,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.17031625067809095,0
PQVSFJDPIWTHNX,0.7567567567567568,0.0071458808479711354,2.7503793438264936,0.31355001958676953,0.18642696321181662,0.0,-2.435265653070176,0.059072315223688894,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.17203496391921502,0
PRGILOMAMBLWNG,0.6386554621848739,0.0041016839332673775,2.083959086886869,0.08626048187833601,0.38666371497458,0.0,-2.2066863530198844,0.07390019400072402,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.11426441614699313,0
PRLVTUNWOQKEAI,0.64,0.007838015149975864,2.880446470214598,0.19219591791295104,0.2278727646323324,0.0,-2.2917019852717937,0.08308156775954931,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.16021547224006435,0
PRUGWHGQBHEDAX,0.7083333333333333,0.005690817416202493,2.4537785981444546,0.16950450957535518,0.28268614329672553,0.0,-2.303110797906438,0.07767520664670004,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.0947455563431143,0
PSGAAPLEWMOORI,0.6568627450980392,0.011181872564379112,3.4398813840665823,0.06097168322969582,0.28166492408864285,0.0,-2.222400460766269,0.10092206967305568,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.10282917563609709,0
PSOVNZZNOMJUBI,0.71,0.020782332775532004,4.686437062336877,0.25210572252145036,0.3036319093054165,0.0,-2.342003765184126,0.09143696514478837,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.037812934137622,0
PTCGDEVVHUXTMP,0.5063291139240507,0.007371164619385858,2.792256222501831,0.24398524839089472,0.38705986883120025,0.0,-2.2286299767669124,0.1034351056184948,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.1070393166439583,0
PTOAARAWEBMLNO,0.7307692307692308,0.011220581159928394,3.4463240219567663,0.2139144972890764,0.3931848595514894,0.0,-2.286539146994851,0.08770716696174836,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.12446794413608764,0
PUFYZCKVLOYPHL,0.6538461538461539,0.00694377550437829,2.711124291475838,0.0710263525167375,0.2970179810584922,0.0,-2.28885664007567,0.070546499913113,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.1087384843024261,0
PUIYMUZLKQOUOZ,0.6666666666666667,0.005399275022234553,2.3905081715372147,0.039159878705727014,0.4827697914760968,0.0,-2.1542168616993806,0.11341002884114448,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.1787100887155622,0
PUXBGTOOZJQSKH,0.641025641025641,0.00720446307651541,2.7614460779539414,0.09268949449568709,0.34583013687937364,0.0,-2.2318248094766067,0.09177901923294386,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.08749046973452455,0
PUYXTUJWRLOUCW,0.7804878048780488,0.010296240232498397,3.301150177853632,0.31297677945906976,0.12324959678130465,0.0,-2.515796956030335,0.026928200118554322,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.03434294622432261,0
PVNIIMVLHYAWGP,0.6521739130434783,0.004062813700257668,2.0741051528701284,0.10785678102842366,0.3315024479411723,0.0,-2.285371017688952,0.06706993191090334,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.22029382229062566,1
PVSGXWMWNRGTKE,0.46478873239436624,0.0030208397696784343,1.7881576077136685,0.04364055978178316,0.2862321409147455,0.0,-2.2246762939108646,0.05523159391581906,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.03442122553277071,0
PVTHJAPFENJVNC,0.656,0.024646763569412727,5.107573304534466,0.2513589365464141,0.3003787850874587,0.0,-2.221401003209897,0.13046511143783487,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.1773944448762533,0
PWEOEHNGYFXZLI,0.5731707317073171,0.00484828775707731,2.264967666171846,0.2714016217500608,0.2442217429490201,1.0,-2.5549844191314093,0.1273817526765761,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.03251881695469103,0
PXDNXJSDGQBLKS,0.6603773584905661,0.0239187179916059,5.030429014900027,0.1671950925238478,0.11877252993800874,0.0,-2.4298889688533243,0.04354090171143325,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.02780174903891628,0
PXMNMQRDXWABCY,0.472972972972973,0.0039993260358795165,2.057280022900743,0.7894758871905823,0.16008385903894085,0.0,-2.465391768297574,0.06123894225759469,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.07750539623571498,0
PXWNBAGCFUDYBE,0.4931506849315068,0.0030945733299431923,1.8100807301147086,0.003246107619920724,0.3550999545814494,0.0,-2.216918129108927,0.06951629355470643,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.197356067114758,0
PZBLUWVMZMXIKZ,0.6708860759493671,0.007522973383816058,2.821759391637948,0.05848329764075183,0.3518422341931139,0.0,-2.2299410998434044,0.08279763672566116,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.12621744420830974,0
PZBPKYOVPCNPJY,0.6794871794871795,0.0041418169541821825,2.0938824960353193,0.19435129547511484,0.39156589677779957,0.0,-2.2540005505794927,0.07938353183108496,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.04883971660872211,0
PZIRJMYRYORVIT,0.5283018867924528,0.017121631969662605,4.257334778004504,0.0055576481473368355,0.19537023633617445,0.0,-2.2611696438285676,0.06922144433916744,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.10346118565749472,0
PZRHRDRVRGEVNW,0.6818181818181819,0.00669253762779488,2.661387045204637,0.3120006341772623,0.3540372400101049,0.0,-2.266610222955626,0.08975851965057488,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.08184326742196557,0
PZXOQEXFMJCDPG,0.47916666666666663,0.014177158831218126,3.873872972428407,0.12070074001982256,0.3252847242262372,0.0,-2.2246171548904297,0.08669769182119356,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.16102376751959438,0
PZYDAVFRVJXFHS,0.5517241379310345,0.006769404301891357,2.6762882088228417,0.09589852269868004,0.3015492033354602,0.0,-2.235012288679333,0.07481329720990634,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.09057802001837026,0
QAHFOPIILNICLA,0.5483870967741935,0.0037495397654436534,1.9924665450329961,0.16637733977732339,0.289625487782375,0.0,-2.2659420390276157,0.0558235504530337,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.08350636805388612,0
QASFUMOKHFSJGL,0.4821428571428571,0.023667011100053235,5.004985872873093,0.047869404881268784,0.3461963588846412,0.0,-2.1644910838482936,0.13762025258188645,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.17713183336591037,0
QAXBVGVYDCAVLV,0.7571428571428571,0.005046876450491033,2.3113947776070574,0.09723418462434585,0.30816612166476154,0.0,-2.2797493401674926,0.07473566094117605,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.059185561930688226,0
QAYICIQNSGETAS,0.8260869565217391,0.01803882770271029,4.37041426568894,0.018663478697185987,0.2796636915036182,0.0,-2.356381208164324,0.10454374335419575,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.22254764095773427,1
QBAYIBZITZBSFO,0.5735294117647058,0.010666264253022119,3.3576103203704535,0.07227666112669029,0.37512388259337204,0.0,-2.1545823491340075,0.10414213536680764,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.08685315236428526,0
QBSJMKIUCUGGNG,0.5,0.004153380285709659,2.096663644631597,0.0767801837095024,0.4724392190144142,0.0,-2.1227802146994863,0.11236670998185458,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.13933645674463913,0
QCAWEPFNJXQPAN,0.6842105263157895,0.0081856608025433,2.943498288207063,0.11160096741665396,0.38447840019472135,0.0,-2.244834277652041,0.07548683322014267,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.2084560345704329,1
QCHFTSOMWOSFHM,0.7846153846153846,0.0023785427023978595,1.5863495086725694,0.17733513027639547,0.32012889400366323,0.0,-2.243023687873316,0.07341767732315722,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.08727184170878358,0
QDRXWCAVUNHOGA,0.6,0.016326546289266188,4.156469676523864,0.17699295972466084,0.23976920360949613,1.0,-2.508034184123726,0.10982532422395794,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.1452961974908023,0
QEGVVEOAVNHRAA,0.5922330097087378,0.0036095216862500295,1.954123991665093,0.22779600343673656,0.3253217447882409,0.0,-2.250751684493449,0.08008516686685142,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.07077391372043443,0
QEVHRUUCFGRFIF,0.5886524822695036,0.019111985232174868,4.497599762798713,0.4604599187470705,0.2280318257502714,0.0,-2.3176100337993466,0.10766523505330104,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.1297854964867595,0
QFMJFXFXQAFGBO,0.6799999999999999,0.004885022148566322,2.274100539426723,0.07215741264469933,0.33185882233164504,0.0,-2.2793113090445707,0.06856597357410087,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.12294009365881854,0
QGHREAKMXXNCOA,0.6881720430107527,0.016619350941782234,4.1939322238826255,0.17812940622679485,0.27360873229789806,0.0,-2.2521360187932986,0.08518144452451841,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.03626477593399786,0
QGTOTYJSCYHYFK,0.7225806451612904,0.016876113561988156,4.226445074037791,0.17037876446089073,0.21583203705223597,0.0,-2.390558275327148,0.049089457404032665,3,-2.2160356345063863,-2.1799093054721506,0.73,0.7539001349527665,0.030390259039324297,0
QGWIQIAWOCJRPI,0.6767676767676767,0.02708070140540853,5.354506982180485,0.5324305041370687,0.20017022841892634,0.0,-2.3350770769275417,0.11363304787939918,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.027071308190870336,0
QGXBDMJGAMFCBF,0.4838709677419355,0.011167774508021103,3.438358737205565,0.04455906418848654,0.31257300141061606,0.0,-2.20723004102704,0.10517220841694035,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.14452652035658412,0
QHMTXANCGGJZRX,0.6612903225806452,0.011449959474032113,3.4810722140706,0.19050343838804595,0.33748254244698594,0.0,-2.2506211602436106,0.09338816050217019,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.15442603083791473,0
QHOOOTIFRLZXNC,0.7692307692307692,0.013083285331067101,3.720419543393322,0.11964291890768558,0.2489789039006313,0.0,-2.3650340736459157,0.08732764913514116,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.1475856423945566,0
QHOQHJPRIBSPCY,0.6376811594202898,0.007544939904084068,2.8256409044958617,0.2084066279276695,0.28554830883744187,0.0,-2.2563880192957404,0.09062054697786,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.07564053403662989,0
QHOZSLCIKHUPSU,0.7403846153846154,0.0057356038993916225,2.4638133106622977,0.4392655201508747,0.16931584232898989,0.0,-2.4529268649935005,0.052094164628835,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.045150396401654865,0
QIKYZXDTTPVVAC,0.6666666666666667,0.0053850048189396284,2.3873075566156365,0.20288677184772452,0.39290195486956775,0.0,-2.2367426858875006,0.0916560678700286,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.17705094191681173,0
QIWQQMZFTOCFGF,0.69,0.01095788548571181,3.406225566586749,0.034534705896250795,0.19111986871228073,0.0,-2.325008667348178,0.05373623747318002,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.2623785413372627,1
QJACRCAPQIYMIH,0.5625,0.006825390680475755,2.6881439017397066,0.15717543790783312,0.3714872529697093,0.0,-2.193275288470195,0.09424757393951341,0,-2.1873815079452226,-2.1515030981418093,0.7200860215053764,0.75,0.13298901967461293,0
QJVOZXGJOGJKPT,0.64,0.009048911021994517,3.0945160354944337,0.04624263191158162,0.48368431747317575,0.0,-2.1590660838775855,0.10289542372976512,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.12237176040855233,0
QLHULAHOXSSASE,0.7424242424242424,0.003869057440458963,2.0235948456815014,0.15565983892109608,0.39082846214965544,0.0,-2.258454858805352,0.07413685035633469,4,-2.2032774446530317,-2.1708273458043466,0.7203888334995016,0.75,0.08118010718758993,0
QMBJSIBWORFWQT,0.6875,0.014913254726235963,3.972383526055886,0.12991554510962855,0.23088804941104543,0.0,-2.259715511157399,0.10115000512744929,1,-2.1708327129554297,-2.140474175943195,0.7333333333333334,0.7583104395604395,0.03523881574264473,0
QMGGMESMCJCABO,0.7294117647058824,0.008464715331476521,2.993072246820889,0.20567085160281262,0.32158207872608696,0.0,-2.3086468379015384,0.0746864494174601,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.0461018309538259,0
QMGVPVSNSZLJIA,0.7264957264957265,0.020757714334366937,4.687246385350123,0.5132704369924845,0.25116944140739583,0.0,-2.3457693567774154,0.11245405190503681,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.31954468995373014,1
QMLVECGLEOSESV,0.5963302752293578,0.006459373439344146,2.6146205630765924,0.31189817522652485,0.4087915515337965,0.0,-2.1886877970844156,0.07610669205918445,2,-2.2065849560307313,-2.157357812405661,0.7156143191221442,0.7447582205029014,0.18520858579366567,0
