record_id,file,series,parent_key,first_failed_rule,reason
MSBNK-EAWAG-EC001501,MSBNK-EAWAG-EC001501.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001502,MSBNK-EAWAG-EC001502.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001503,MSBNK-EAWAG-EC001503.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001504,MSBNK-EAWAG-EC001504.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001505,MSBNK-EAWAG-EC001505.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001506,MSBNK-EAWAG-EC001506.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001507,MSBNK-EAWAG-EC001507.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,PASS,eligible
MSBNK-EAWAG-EC001508,MSBNK-EAWAG-EC001508.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC001509,MSBNK-EAWAG-EC001509.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC001551,MSBNK-EAWAG-EC001551.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001552,MSBNK-EAWAG-EC001552.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001553,MSBNK-EAWAG-EC001553.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001554,MSBNK-EAWAG-EC001554.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001555,MSBNK-EAWAG-EC001555.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001556,MSBNK-EAWAG-EC001556.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001557,MSBNK-EAWAG-EC001557.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001558,MSBNK-EAWAG-EC001558.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC001559,MSBNK-EAWAG-EC001559.txt,MSBNK-EAWAG-EC,MPGIDXBHXRMMSY,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC004101,MSBNK-EAWAG-EC004101.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004102,MSBNK-EAWAG-EC004102.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004103,MSBNK-EAWAG-EC004103.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004104,MSBNK-EAWAG-EC004104.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004105,MSBNK-EAWAG-EC004105.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004106,MSBNK-EAWAG-EC004106.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004107,MSBNK-EAWAG-EC004107.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004108,MSBNK-EAWAG-EC004108.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004109,MSBNK-EAWAG-EC004109.txt,MSBNK-EAWAG-EC,IURIYLBJXOYFRR,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004201,MSBNK-EAWAG-EC004201.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004202,MSBNK-EAWAG-EC004202.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004203,MSBNK-EAWAG-EC004203.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004204,MSBNK-EAWAG-EC004204.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004205,MSBNK-EAWAG-EC004205.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004206,MSBNK-EAWAG-EC004206.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004207,MSBNK-EAWAG-EC004207.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004208,MSBNK-EAWAG-EC004208.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC004209,MSBNK-EAWAG-EC004209.txt,MSBNK-EAWAG-EC,XCGGFKXEWPNQFS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC013701,MSBNK-EAWAG-EC013701.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013702,MSBNK-EAWAG-EC013702.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013703,MSBNK-EAWAG-EC013703.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013704,MSBNK-EAWAG-EC013704.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013705,MSBNK-EAWAG-EC013705.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013706,MSBNK-EAWAG-EC013706.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013707,MSBNK-EAWAG-EC013707.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,PASS,eligible
MSBNK-EAWAG-EC013708,MSBNK-EAWAG-EC013708.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC013709,MSBNK-EAWAG-EC013709.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC013751,MSBNK-EAWAG-EC013751.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013752,MSBNK-EAWAG-EC013752.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013753,MSBNK-EAWAG-EC013753.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013754,MSBNK-EAWAG-EC013754.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013755,MSBNK-EAWAG-EC013755.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013756,MSBNK-EAWAG-EC013756.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013757,MSBNK-EAWAG-EC013757.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC013758,MSBNK-EAWAG-EC013758.txt,MSBNK-EAWAG-EC,YLSOIPHOXMRWGW,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014001,MSBNK-EAWAG-EC014001.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014002,MSBNK-EAWAG-EC014002.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014003,MSBNK-EAWAG-EC014003.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014004,MSBNK-EAWAG-EC014004.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014005,MSBNK-EAWAG-EC014005.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014006,MSBNK-EAWAG-EC014006.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014007,MSBNK-EAWAG-EC014007.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,PASS,eligible
MSBNK-EAWAG-EC014008,MSBNK-EAWAG-EC014008.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC014009,MSBNK-EAWAG-EC014009.txt,MSBNK-EAWAG-EC,QACTZPSCGSGUNG,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC014901,MSBNK-EAWAG-EC014901.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014902,MSBNK-EAWAG-EC014902.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014903,MSBNK-EAWAG-EC014903.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014904,MSBNK-EAWAG-EC014904.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014905,MSBNK-EAWAG-EC014905.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014906,MSBNK-EAWAG-EC014906.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014907,MSBNK-EAWAG-EC014907.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,PASS,eligible
MSBNK-EAWAG-EC014908,MSBNK-EAWAG-EC014908.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC014909,MSBNK-EAWAG-EC014909.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC014951,MSBNK-EAWAG-EC014951.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014952,MSBNK-EAWAG-EC014952.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014953,MSBNK-EAWAG-EC014953.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014954,MSBNK-EAWAG-EC014954.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014955,MSBNK-EAWAG-EC014955.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014956,MSBNK-EAWAG-EC014956.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC014957,MSBNK-EAWAG-EC014957.txt,MSBNK-EAWAG-EC,JKBXTXMXBDJJQA,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017301,MSBNK-EAWAG-EC017301.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017302,MSBNK-EAWAG-EC017302.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017303,MSBNK-EAWAG-EC017303.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017304,MSBNK-EAWAG-EC017304.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017305,MSBNK-EAWAG-EC017305.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017306,MSBNK-EAWAG-EC017306.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017307,MSBNK-EAWAG-EC017307.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017308,MSBNK-EAWAG-EC017308.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017309,MSBNK-EAWAG-EC017309.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017351,MSBNK-EAWAG-EC017351.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017352,MSBNK-EAWAG-EC017352.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017353,MSBNK-EAWAG-EC017353.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017354,MSBNK-EAWAG-EC017354.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017355,MSBNK-EAWAG-EC017355.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017356,MSBNK-EAWAG-EC017356.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017357,MSBNK-EAWAG-EC017357.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017358,MSBNK-EAWAG-EC017358.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017359,MSBNK-EAWAG-EC017359.txt,MSBNK-EAWAG-EC,ACFCYNJDAMJVRV,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017401,MSBNK-EAWAG-EC017401.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017402,MSBNK-EAWAG-EC017402.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017403,MSBNK-EAWAG-EC017403.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017404,MSBNK-EAWAG-EC017404.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017405,MSBNK-EAWAG-EC017405.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017406,MSBNK-EAWAG-EC017406.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017407,MSBNK-EAWAG-EC017407.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017408,MSBNK-EAWAG-EC017408.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017409,MSBNK-EAWAG-EC017409.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC017451,MSBNK-EAWAG-EC017451.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017452,MSBNK-EAWAG-EC017452.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017453,MSBNK-EAWAG-EC017453.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017454,MSBNK-EAWAG-EC017454.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017455,MSBNK-EAWAG-EC017455.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017456,MSBNK-EAWAG-EC017456.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017457,MSBNK-EAWAG-EC017457.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017458,MSBNK-EAWAG-EC017458.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC017459,MSBNK-EAWAG-EC017459.txt,MSBNK-EAWAG-EC,OCPKVHKLLYWOOG,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026001,MSBNK-EAWAG-EC026001.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026002,MSBNK-EAWAG-EC026002.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026003,MSBNK-EAWAG-EC026003.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026004,MSBNK-EAWAG-EC026004.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026005,MSBNK-EAWAG-EC026005.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026006,MSBNK-EAWAG-EC026006.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026007,MSBNK-EAWAG-EC026007.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,PASS,eligible
MSBNK-EAWAG-EC026008,MSBNK-EAWAG-EC026008.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC026009,MSBNK-EAWAG-EC026009.txt,MSBNK-EAWAG-EC,RYLVRVUEEVJKJO,H11,NCE outside the frozen grid
MSBNK-EAWAG-EC026601,MSBNK-EAWAG-EC026601.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,PASS,eligible
MSBNK-EAWAG-EC026602,MSBNK-EAWAG-EC026602.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,PASS,eligible
MSBNK-EAWAG-EC026651,MSBNK-EAWAG-EC026651.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026652,MSBNK-EAWAG-EC026652.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026653,MSBNK-EAWAG-EC026653.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026654,MSBNK-EAWAG-EC026654.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026655,MSBNK-EAWAG-EC026655.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026656,MSBNK-EAWAG-EC026656.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026657,MSBNK-EAWAG-EC026657.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC026658,MSBNK-EAWAG-EC026658.txt,MSBNK-EAWAG-EC,XQWGCUIJOHQMPI,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046701,MSBNK-EAWAG-EC046701.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046702,MSBNK-EAWAG-EC046702.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046703,MSBNK-EAWAG-EC046703.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046704,MSBNK-EAWAG-EC046704.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046705,MSBNK-EAWAG-EC046705.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046706,MSBNK-EAWAG-EC046706.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046707,MSBNK-EAWAG-EC046707.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046708,MSBNK-EAWAG-EC046708.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046709,MSBNK-EAWAG-EC046709.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC046751,MSBNK-EAWAG-EC046751.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046752,MSBNK-EAWAG-EC046752.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046753,MSBNK-EAWAG-EC046753.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046754,MSBNK-EAWAG-EC046754.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046755,MSBNK-EAWAG-EC046755.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046756,MSBNK-EAWAG-EC046756.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046757,MSBNK-EAWAG-EC046757.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046758,MSBNK-EAWAG-EC046758.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC046759,MSBNK-EAWAG-EC046759.txt,MSBNK-EAWAG-EC,VYXPXPDSGOMRCH,H1,not [M+H]+ (positive mode)
MSBNK-EAWAG-EC051201,MSBNK-EAWAG-EC051201.txt,MSBNK-EAWAG-EC,NYXUAFLMUQAJPS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC051202,MSBNK-EAWAG-EC051202.txt,MSBNK-EAWAG-EC,NYXUAFLMUQAJPS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC051203,MSBNK-EAWAG-EC051203.txt,MSBNK-EAWAG-EC,NYXUAFLMUQAJPS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC051204,MSBNK-EAWAG-EC051204.txt,MSBNK-EAWAG-EC,NYXUAFLMUQAJPS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
MSBNK-EAWAG-EC051205,MSBNK-EAWAG-EC051205.txt,MSBNK-EAWAG-EC,NYXUAFLMUQAJPS,H8,"model support: element set, heavy atoms <= 160, theoretical [M+H]+ <= 995.556"
