record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-Eawag-EQ01115604__ICEBERG_2_1__K3,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,30,ICEBERG_2_1,K3,0.012853212499303783,0.061485999484636844,
MSBNK-Eawag-EQ01115604__GLACIER__K1,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,30,GLACIER,K1,0.8645956748712883,0.6835716003306873,
MSBNK-Eawag-EQ01115604__GLACIER__K2,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,30,GLACIER,K2,0.8670532006841137,0.6787294540034317,
MSBNK-Eawag-EQ01115604__GLACIER__K3,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,30,GLACIER,K3,0.8664334268235678,0.6833968258717718,
MSBNK-Eawag-EQ01115607__ICEBERG_2_1__K1,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,ICEBERG_2_1,K1,0.9039678005461036,0.7133861357448195,
MSBNK-Eawag-EQ01115607__ICEBERG_2_1__K2,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,ICEBERG_2_1,K2,0.13686964433926554,0.2117338215185557,
MSBNK-Eawag-EQ01115607__ICEBERG_2_1__K3,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,ICEBERG_2_1,K3,0.12799619392982992,0.20291378493197976,
MSBNK-Eawag-EQ01115607__GLACIER__K1,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,GLACIER,K1,0.9349633905583887,0.8131612174623182,
MSBNK-Eawag-EQ01115607__GLACIER__K2,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,GLACIER,K2,0.8767313888592788,0.7479536373353546,
MSBNK-Eawag-EQ01115607__GLACIER__K3,KUAUJXBLDYVELT,C(COCC1CO1)COCC1CO1,60,GLACIER,K3,0.8775263713547358,0.7505840407275839,
MSBNK-Eawag-EQ01141802__ICEBERG_2_1__K1,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,ICEBERG_2_1,K1,5.068462557282119e-05,0.0003664121701720813,
MSBNK-Eawag-EQ01141802__ICEBERG_2_1__K2,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,ICEBERG_2_1,K2,0.00017510203688379992,0.0009960559424406767,
MSBNK-Eawag-EQ01141802__ICEBERG_2_1__K3,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,ICEBERG_2_1,K3,0.0008653203449772397,0.004313121150120058,
MSBNK-Eawag-EQ01141802__GLACIER__K1,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,GLACIER,K1,0.9782900157477243,0.8971730676132444,
MSBNK-Eawag-EQ01141802__GLACIER__K2,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,GLACIER,K2,0.37831876876458204,0.44973678918035,
MSBNK-Eawag-EQ01141802__GLACIER__K3,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,30,GLACIER,K3,0.923078298233708,0.7824698719275041,
MSBNK-Eawag-EQ01141804__ICEBERG_2_1__K1,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,ICEBERG_2_1,K1,0.0015004199272138706,0.00704444152553807,
MSBNK-Eawag-EQ01141804__ICEBERG_2_1__K2,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,ICEBERG_2_1,K2,0.0008319635465363484,0.005431326239148659,
MSBNK-Eawag-EQ01141804__ICEBERG_2_1__K3,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,ICEBERG_2_1,K3,0.00041789047756589766,0.003833388236416879,
MSBNK-Eawag-EQ01141804__GLACIER__K1,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,GLACIER,K1,0.5735601258022167,0.6870833977609043,
MSBNK-Eawag-EQ01141804__GLACIER__K2,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,GLACIER,K2,0.9896097152365166,0.8978555024078689,
MSBNK-Eawag-EQ01141804__GLACIER__K3,JEVCLNJEBFWVPD,c1ccc(SSc2ccccc2)cc1,60,GLACIER,K3,0.9634124796505569,0.8927114696109488,
MSBNK-Eawag-EQ01147902__ICEBERG_2_1__K1,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,ICEBERG_2_1,K1,0.0873263815609393,0.14801452918970437,
MSBNK-Eawag-EQ01147902__ICEBERG_2_1__K2,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,ICEBERG_2_1,K2,0.1320719750084337,0.19516587130678476,
MSBNK-Eawag-EQ01147902__ICEBERG_2_1__K3,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,ICEBERG_2_1,K3,0.1305894243242556,0.19378190006229046,
MSBNK-Eawag-EQ01147902__GLACIER__K1,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,GLACIER,K1,0.07388905942098675,0.1648565732530467,
MSBNK-Eawag-EQ01147902__GLACIER__K2,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,GLACIER,K2,0.9445988771904122,0.6821820360656892,
MSBNK-Eawag-EQ01147902__GLACIER__K3,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,30,GLACIER,K3,0.9335562995979103,0.668067870529713,
MSBNK-Eawag-EQ01147904__ICEBERG_2_1__K1,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,ICEBERG_2_1,K1,0.1742705299253829,0.26927005771211254,
MSBNK-Eawag-EQ01147904__ICEBERG_2_1__K2,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,ICEBERG_2_1,K2,0.22228465028905958,0.2934794564995732,
MSBNK-Eawag-EQ01147904__ICEBERG_2_1__K3,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,ICEBERG_2_1,K3,0.243579723319305,0.31278500626912253,
MSBNK-Eawag-EQ01147904__GLACIER__K1,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,GLACIER,K1,0.09997111040590273,0.17442030590240698,
MSBNK-Eawag-EQ01147904__GLACIER__K2,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,GLACIER,K2,0.003278788460903546,0.015549212021039649,
MSBNK-Eawag-EQ01147904__GLACIER__K3,AGCUFKNHQDVTAD,__ACYCLIC__AGCUFKNHQDVTAD,60,GLACIER,K3,0.002631943532404305,0.011206835790871783,
MSBNK-Eawag-EQ01151002__ICEBERG_2_1__K1,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,ICEBERG_2_1,K1,0.41768613850828984,0.4033135944433148,
MSBNK-Eawag-EQ01151002__ICEBERG_2_1__K2,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,ICEBERG_2_1,K2,0.7099218585057427,0.5479063201389889,
MSBNK-Eawag-EQ01151002__ICEBERG_2_1__K3,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,ICEBERG_2_1,K3,0.6650347902831516,0.510070758607365,
MSBNK-Eawag-EQ01151002__GLACIER__K1,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,GLACIER,K1,0.7452036720522851,0.6337554658093809,
MSBNK-Eawag-EQ01151002__GLACIER__K2,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,GLACIER,K2,0.7361463104451371,0.6183678594389928,
MSBNK-Eawag-EQ01151002__GLACIER__K3,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,30,GLACIER,K3,0.7417576416972717,0.6290643620321643,
MSBNK-Eawag-EQ01151004__ICEBERG_2_1__K1,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,ICEBERG_2_1,K1,0.2714233957916033,0.39846257257181694,
MSBNK-Eawag-EQ01151004__ICEBERG_2_1__K2,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,ICEBERG_2_1,K2,0.32653264749888533,0.3759412521387845,
MSBNK-Eawag-EQ01151004__ICEBERG_2_1__K3,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,ICEBERG_2_1,K3,0.3062166406294879,0.2995157807357959,
MSBNK-Eawag-EQ01151004__GLACIER__K1,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,GLACIER,K1,0.476931613522461,0.6212347979253472,
MSBNK-Eawag-EQ01151004__GLACIER__K2,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,GLACIER,K2,0.1771661363851987,0.31073201307222775,
MSBNK-Eawag-EQ01151004__GLACIER__K3,LOMZTTMTKSVHAG,O=C1CCCC(OC2CCCCO2)CCCCNCCCCO1,60,GLACIER,K3,0.21030964748921596,0.39507839526834165,
MSBNK-Eawag-EQ01153902__ICEBERG_2_1__K1,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,ICEBERG_2_1,K1,0.002530318236073856,0.06501744949837418,
MSBNK-Eawag-EQ01153902__ICEBERG_2_1__K2,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,ICEBERG_2_1,K2,0.00047284962339389083,0.022389392699922794,
MSBNK-Eawag-EQ01153902__ICEBERG_2_1__K3,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,ICEBERG_2_1,K3,0.00029199192300071987,0.016751268931469165,
MSBNK-Eawag-EQ01153902__GLACIER__K1,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,GLACIER,K1,0.00950535965843079,0.06708285938194491,
MSBNK-Eawag-EQ01153902__GLACIER__K2,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,GLACIER,K2,0.0015655171237908593,0.036286602308543525,
MSBNK-Eawag-EQ01153902__GLACIER__K3,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,30,GLACIER,K3,0.0009722317269148986,0.02922763959611152,
MSBNK-Eawag-EQ01153904__ICEBERG_2_1__K1,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,ICEBERG_2_1,K1,0.5754238545009907,0.4990501411723498,
MSBNK-Eawag-EQ01153904__ICEBERG_2_1__K2,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,ICEBERG_2_1,K2,0.2606018744461652,0.44959983962670846,
MSBNK-Eawag-EQ01153904__ICEBERG_2_1__K3,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,ICEBERG_2_1,K3,0.29459181816217045,0.4602949864991709,
MSBNK-Eawag-EQ01153904__GLACIER__K1,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,GLACIER,K1,0.3285732855301823,0.44372501699118116,
MSBNK-Eawag-EQ01153904__GLACIER__K2,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,GLACIER,K2,0.3412648928922076,0.4427173146697908,
MSBNK-Eawag-EQ01153904__GLACIER__K3,LFZSOJABLBVGRJ,O=C1Nc2ccc(=O)[nH]c2N(C2CC2)c2ncccc21,60,GLACIER,K3,0.33450125012838616,0.41616964685060087,
MSBNK-Eawag-EQ01155202__ICEBERG_2_1__K1,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,ICEBERG_2_1,K1,0.9964025466005958,0.9205620611514322,
MSBNK-Eawag-EQ01155202__ICEBERG_2_1__K2,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,ICEBERG_2_1,K2,0.9966131161982704,0.9318298691990882,
MSBNK-Eawag-EQ01155202__ICEBERG_2_1__K3,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,ICEBERG_2_1,K3,0.9966230316317953,0.9313361218092133,
MSBNK-Eawag-EQ01155202__GLACIER__K1,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,GLACIER,K1,0.9957030393736758,0.8995941676043846,
MSBNK-Eawag-EQ01155202__GLACIER__K2,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,GLACIER,K2,0.9964362169435984,0.9230085901291329,
MSBNK-Eawag-EQ01155202__GLACIER__K3,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,30,GLACIER,K3,0.9964391434597603,0.9232090181542761,
MSBNK-Eawag-EQ01155204__ICEBERG_2_1__K1,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,ICEBERG_2_1,K1,0.963356580440206,0.8179825428174825,
MSBNK-Eawag-EQ01155204__ICEBERG_2_1__K2,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,ICEBERG_2_1,K2,0.9717535053069172,0.8320652820316563,
MSBNK-Eawag-EQ01155204__ICEBERG_2_1__K3,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,ICEBERG_2_1,K3,0.9713768730132792,0.8240745199374603,
MSBNK-Eawag-EQ01155204__GLACIER__K1,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,GLACIER,K1,0.6271806692520894,0.6615427349267767,
MSBNK-Eawag-EQ01155204__GLACIER__K2,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,GLACIER,K2,0.8291364041651874,0.758355498362163,
MSBNK-Eawag-EQ01155204__GLACIER__K3,OAIGZXXQYIJBLR,c1ccc(C(OCC[NH2+]C2CCCCO2)c2ccccc2)cc1,60,GLACIER,K3,0.8581275333325924,0.7732424975753469,
MSBNK-Eawag-EQ01155402__ICEBERG_2_1__K1,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,ICEBERG_2_1,K1,0.7359597900944572,0.6408617251474871,
MSBNK-Eawag-EQ01155402__ICEBERG_2_1__K2,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,ICEBERG_2_1,K2,0.006356555010906514,0.03536662287267989,
MSBNK-Eawag-EQ01155402__ICEBERG_2_1__K3,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,ICEBERG_2_1,K3,0.005857888965144022,0.033800273364148925,
MSBNK-Eawag-EQ01155402__GLACIER__K1,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,GLACIER,K1,0.9617241400160529,0.8578722762022579,
MSBNK-Eawag-EQ01155402__GLACIER__K2,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,GLACIER,K2,0.9903794397950672,0.9078187111569131,
MSBNK-Eawag-EQ01155402__GLACIER__K3,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,30,GLACIER,K3,0.9945073963091798,0.925945039233434,
MSBNK-Eawag-EQ01155404__ICEBERG_2_1__K1,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,ICEBERG_2_1,K1,0.42140745244636,0.6030502043490816,
MSBNK-Eawag-EQ01155404__ICEBERG_2_1__K2,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,ICEBERG_2_1,K2,0.3949873097228698,0.5090207190798165,
MSBNK-Eawag-EQ01155404__ICEBERG_2_1__K3,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,ICEBERG_2_1,K3,0.3435203795332481,0.4858411618491192,
MSBNK-Eawag-EQ01155404__GLACIER__K1,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,GLACIER,K1,0.8126309522948165,0.7420163892369673,
MSBNK-Eawag-EQ01155404__GLACIER__K2,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,GLACIER,K2,0.6517848784021013,0.6226180161206665,
MSBNK-Eawag-EQ01155404__GLACIER__K3,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,60,GLACIER,K3,0.5738209745554893,0.6016059632579875,
MSBNK-Eawag-EQ01190802__ICEBERG_2_1__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.04881463601064158,0.14237469113982915,
MSBNK-Eawag-EQ01190802__ICEBERG_2_1__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.13989326093501583,0.2574339554766546,
MSBNK-Eawag-EQ01190802__ICEBERG_2_1__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.1383921412055389,0.25464780815340526,
MSBNK-Eawag-EQ01190802__GLACIER__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K1,0.08504676165086994,0.16117390974286683,
MSBNK-Eawag-EQ01190802__GLACIER__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K2,0.10435976575463941,0.1764061209118074,
MSBNK-Eawag-EQ01190802__GLACIER__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K3,0.10366954801553205,0.17477011716143565,
MSBNK-Eawag-EQ01190804__ICEBERG_2_1__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.4005085658282392,0.45249937290534914,
MSBNK-Eawag-EQ01190804__ICEBERG_2_1__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.43515248118719196,0.3595527707306956,
MSBNK-Eawag-EQ01190804__ICEBERG_2_1__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.36063752036325597,0.34014838125634284,
MSBNK-Eawag-EQ01190804__GLACIER__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K1,0.035376010245889676,0.11867883999269702,
MSBNK-Eawag-EQ01190804__GLACIER__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K2,0.006953104638415175,0.038015088117068996,
MSBNK-Eawag-EQ01190804__GLACIER__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K3,0.00610180945829671,0.0358697474567381,
MSBNK-Eawag-EQ01191702__ICEBERG_2_1__K1,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,ICEBERG_2_1,K1,0.20237256647417906,0.28173087740309877,
MSBNK-Eawag-EQ01191702__ICEBERG_2_1__K2,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,ICEBERG_2_1,K2,0.1998377897720997,0.23931195656214554,
MSBNK-Eawag-EQ01191702__ICEBERG_2_1__K3,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,ICEBERG_2_1,K3,0.20012448669139218,0.24152564963196654,
MSBNK-Eawag-EQ01191702__GLACIER__K1,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,GLACIER,K1,0.2104497645101711,0.3536595429955328,
MSBNK-Eawag-EQ01191702__GLACIER__K2,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,GLACIER,K2,0.341409247763119,0.46365807267159787,
MSBNK-Eawag-EQ01191702__GLACIER__K3,DQBHJILNHNRDTM,O=C1C=CCC=C1,30,GLACIER,K3,0.34299350179875077,0.4647203340783729,
MSBNK-Eawag-EQ01191704__ICEBERG_2_1__K1,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,ICEBERG_2_1,K1,0.7343286890449249,0.5467575433091774,
MSBNK-Eawag-EQ01191704__ICEBERG_2_1__K2,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,ICEBERG_2_1,K2,0.054800592299562106,0.20752585087778563,
MSBNK-Eawag-EQ01191704__ICEBERG_2_1__K3,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,ICEBERG_2_1,K3,0.06658854317847406,0.22654628355451834,
MSBNK-Eawag-EQ01191704__GLACIER__K1,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,GLACIER,K1,0.798884411408432,0.5577496396700565,
MSBNK-Eawag-EQ01191704__GLACIER__K2,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,GLACIER,K2,0.80592050702245,0.5560532878840243,
MSBNK-Eawag-EQ01191704__GLACIER__K3,DQBHJILNHNRDTM,O=C1C=CCC=C1,60,GLACIER,K3,0.8061126605194162,0.555414869805298,
MSBNK-Eawag-EQ01192502__ICEBERG_2_1__K1,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,ICEBERG_2_1,K1,0.6511370635253277,0.7912359067840986,
MSBNK-Eawag-EQ01192502__ICEBERG_2_1__K2,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,ICEBERG_2_1,K2,0.8488277736620109,0.9191215684651718,
MSBNK-Eawag-EQ01192502__ICEBERG_2_1__K3,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,ICEBERG_2_1,K3,0.9320060883185218,0.9528764334298134,
MSBNK-Eawag-EQ01192502__GLACIER__K1,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,GLACIER,K1,0.9482893258776482,0.8898740388018312,
MSBNK-Eawag-EQ01192502__GLACIER__K2,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,GLACIER,K2,0.8670138554793615,0.8166744560455869,
MSBNK-Eawag-EQ01192502__GLACIER__K3,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,30,GLACIER,K3,0.8706518766944901,0.8278150440755921,
MSBNK-Eawag-EQ01192504__ICEBERG_2_1__K1,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,ICEBERG_2_1,K1,0.23148870553189657,0.40651483754390916,
MSBNK-Eawag-EQ01192504__ICEBERG_2_1__K2,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,ICEBERG_2_1,K2,0.31354839460512995,0.40803574106603124,
MSBNK-Eawag-EQ01192504__ICEBERG_2_1__K3,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,ICEBERG_2_1,K3,0.3125467007337522,0.3692806971217443,
MSBNK-Eawag-EQ01192504__GLACIER__K1,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,GLACIER,K1,0.5402966719011143,0.5713724754914828,
MSBNK-Eawag-EQ01192504__GLACIER__K2,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,GLACIER,K2,0.6939083891168067,0.7136017594854984,
MSBNK-Eawag-EQ01192504__GLACIER__K3,ZQAFKGDWLSVTRI,O=C1C=CC(=O)C(Nc2ccccc2)=C1,60,GLACIER,K3,0.13854836984506366,0.3611438574576201,
MSBNK-Eawag-EQ01194502__ICEBERG_2_1__K1,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,ICEBERG_2_1,K1,0.5496093839190945,0.4950572410012086,
MSBNK-Eawag-EQ01194502__ICEBERG_2_1__K2,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,ICEBERG_2_1,K2,0.13290255997803202,0.23000271018271456,
MSBNK-Eawag-EQ01194502__ICEBERG_2_1__K3,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,ICEBERG_2_1,K3,0.20870489535764286,0.28203218733709023,
MSBNK-Eawag-EQ01194502__GLACIER__K1,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,GLACIER,K1,0.1231786735987476,0.23234611942850103,
MSBNK-Eawag-EQ01194502__GLACIER__K2,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,GLACIER,K2,0.09945865322148272,0.1853879478752607,
MSBNK-Eawag-EQ01194502__GLACIER__K3,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,30,GLACIER,K3,0.08136772487370526,0.16830648153101468,
MSBNK-Eawag-EQ01194504__ICEBERG_2_1__K1,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,ICEBERG_2_1,K1,0.1763092249798159,0.34578044959112875,
MSBNK-Eawag-EQ01194504__ICEBERG_2_1__K2,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,ICEBERG_2_1,K2,0.20170580425114776,0.3700438365094598,
MSBNK-Eawag-EQ01194504__ICEBERG_2_1__K3,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,ICEBERG_2_1,K3,0.1996989368476126,0.3679353805307196,
MSBNK-Eawag-EQ01194504__GLACIER__K1,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,GLACIER,K1,0.15871906357549564,0.3230243246983904,
MSBNK-Eawag-EQ01194504__GLACIER__K2,AKNMPWVTPUHKCG,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,60,GLACIER,K2,0.05615992505025306,0.1996636170595688,
