group_key,ce_numeric,mu,source
BZGLBXYQOMFXAU,45.0,0.5332344647651134,WUR
BZGLBXYQOMFXAU,60.0,0.4489010028971238,WUR
BZGLBXYQOMFXAU,75.0,0.42934498455164494,WUR
BZGLBXYQOMFXAU,90.0,0.41079299195662694,WUR
CCCGEKHKTPTUHJ,30.0,0.715193591849539,WUR
CCCGEKHKTPTUHJ,45.0,0.5900643299665073,WUR
CCCGEKHKTPTUHJ,60.0,0.5270828133068415,WUR
CCCGEKHKTPTUHJ,75.0,0.4674761186087464,WUR
CCCGEKHKTPTUHJ,90.0,0.42954596962339003,WUR
CEBXXEKPIIDJHL,30.0,0.9792885651215811,WUR
CEBXXEKPIIDJHL,45.0,0.9408756133255566,WUR
CEBXXEKPIIDJHL,60.0,0.7212043936478624,WUR
CEBXXEKPIIDJHL,75.0,0.588277804210538,WUR
CEBXXEKPIIDJHL,90.0,0.5051376546087069,WUR
CFRPSFYHXJZSBI,30.0,0.5588124424845007,WUR
CFRPSFYHXJZSBI,45.0,0.47188141416924717,WUR
CFRPSFYHXJZSBI,60.0,0.3954205956723318,WUR
CFRPSFYHXJZSBI,75.0,0.3388905652287845,WUR
CFRPSFYHXJZSBI,90.0,0.3206441911026119,WUR
CGBCCZZJVKUAMX,30.0,0.4974996227131896,WUR
CGBCCZZJVKUAMX,45.0,0.42163939616184976,WUR
CGBCCZZJVKUAMX,60.0,0.3839919171885905,WUR
CGBCCZZJVKUAMX,75.0,0.35414763136210253,WUR
CGBCCZZJVKUAMX,90.0,0.32606267602146216,WUR
CKIJIGYDFNXSET,30.0,0.37236269608779227,WUR
CKIJIGYDFNXSET,45.0,0.314942023638854,WUR
CKIJIGYDFNXSET,60.0,0.26622566871276837,WUR
CKIJIGYDFNXSET,75.0,0.244010288918229,WUR
CKIJIGYDFNXSET,90.0,0.23118556753510358,WUR
CKPCAYZTYMHQEX,30.0,0.48825626556716567,WUR
CKPCAYZTYMHQEX,45.0,0.40880961870031024,WUR
CKPCAYZTYMHQEX,60.0,0.3956053879420405,WUR
CKPCAYZTYMHQEX,75.0,0.38310626527654934,WUR
CKPCAYZTYMHQEX,90.0,0.36825450601665866,WUR
CKPJPJSVQMEGBC,30.0,0.8424918382054456,WUR
CKPJPJSVQMEGBC,45.0,0.5845954582050116,WUR
CKPJPJSVQMEGBC,60.0,0.3400701964856778,WUR
CKPJPJSVQMEGBC,75.0,0.29160296806191405,WUR
CKPJPJSVQMEGBC,90.0,0.26940254821764464,WUR
CLSVJBIHYWPGQY,30.0,0.7808394026515131,WUR
CLSVJBIHYWPGQY,45.0,0.6655911038537419,WUR
CLSVJBIHYWPGQY,60.0,0.5608661273662292,WUR
CLSVJBIHYWPGQY,75.0,0.486700524791202,WUR
