criterion,criterion_params,rule,rule_params,n_free_params,FRR,FRR_wilson_hi,indeterminate_rate,indeterminate_wilson_hi,power_M1_a1,power_M2_a1,power_M3_a1,power_M1_a1_wilson_lo,power_M2_a1_wilson_lo,power_M3_a1_wilson_lo,power_M1_a2,power_M2_a2,power_M3_a2,misattr_M1,misattr_M2,misattr_M3,monotone_M1,monotone_M2,monotone_M3,alpha_star_M1,alpha_star_M2,alpha_star_M3,admissible
C1,{'delta': 0.01},P1,"{'ratio': 0.9, 'w': 15}",3,0.06111111111111111,0.08458016822203458,0.38333333333333336,0.4250282745974845,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.32222222222222224,0.1574074074074074,0.09444444444444444,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.9, 'w': 18}",3,0.027777777777777776,0.045322004060852954,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.06851851851851852,0.005555555555555556,0.027777777777777776,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.9, 'w': 20}",3,0.005555555555555556,0.01620503920082439,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.9, 'w': 24}",3,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.95, 'w': 15}",3,0.10555555555555556,0.13431594090315363,0.37222222222222223,0.4137619346103846,0.0,0.0,0.15,0.0,0.0,0.10518222287075336,0.05,0.016666666666666666,0.5333333333333333,0.2,0.13333333333333333,0.17777777777777778,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.95, 'w': 18}",3,0.05,0.07176953697013412,0.38333333333333336,0.4250282745974845,0.0,0.0,0.016666666666666666,0.0,0.0,0.005684086620487436,0.0,0.0,0.23333333333333334,0.08333333333333333,0.027777777777777776,0.05555555555555555,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.95, 'w': 20}",3,0.022222222222222223,0.03843717901432376,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.03888888888888889,0.016666666666666666,0.016666666666666666,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.95, 'w': 24}",3,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.98, 'w': 15}",3,0.1388888888888889,0.17061666149426388,0.37222222222222223,0.4137619346103846,0.016666666666666666,0.0,0.2,0.005684086620487436,0.0,0.14810873506719885,0.13333333333333333,0.03333333333333333,0.6166666666666667,0.24814814814814815,0.15555555555555556,0.24444444444444444,False,False,False,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.98, 'w': 18}",3,0.06666666666666667,0.09091432333311936,0.38333333333333336,0.4250282745974845,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.05,0.0,0.25,0.09444444444444444,0.03888888888888889,0.08333333333333333,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.98, 'w': 20}",3,0.027777777777777776,0.045322004060852954,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.06111111111111111,0.022222222222222223,0.016666666666666666,True,True,True,,,,False
C1,{'delta': 0.01},P1,"{'ratio': 0.98, 'w': 24}",3,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P2,{'q': 0.05},2,0.005555555555555556,0.01620503920082439,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.027777777777777776,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P2,{'q': 0.01},2,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.01},P2,{'q': 0.001},2,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.05, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.38333333333333336,0.4250282745974845,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.37777777777777777,0.17777777777777778,0.09074074074074075,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.05, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.08333333333333333,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.05, 'f': 0.67}",3,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.027777777777777776,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.1, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.38333333333333336,0.4250282745974845,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.0,0.0,0.35555555555555557,0.14629629629629629,0.06111111111111111,0.08888888888888889,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.1, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222222,0.08333333333333333,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.01},P3,"{'m': 0.1, 'f': 0.67}",3,0.0,0.00706356376180703,0.38333333333333336,0.4250282745974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.027777777777777776,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P0,{},4,0.005555555555555556,0.01620503920082439,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.8, 'w': 15}",3,0.016666666666666666,0.03136875768953451,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0962962962962963,0.022222222222222223,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.8, 'w': 18}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.027777777777777776,0.0,0.016666666666666666,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.8, 'w': 20}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.8, 'w': 24}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.9, 'w': 15}",3,0.06111111111111111,0.08458016822203458,0.05555555555555555,0.07820067735043697,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.4888888888888889,0.17037037037037037,0.09444444444444444,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.9, 'w': 18}",3,0.027777777777777776,0.045322004060852954,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17222222222222222,0.0962962962962963,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.9, 'w': 20}",3,0.005555555555555556,0.01620503920082439,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.9, 'w': 24}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.95, 'w': 15}",3,0.1111111111111111,0.1404133084472674,0.05555555555555555,0.07820067735043697,0.0,0.0,0.15,0.0,0.0,0.10518222287075336,0.05,0.05,0.7222222222222222,0.21481481481481482,0.13518518518518519,0.18333333333333332,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.95, 'w': 18}",3,0.05,0.07176953697013412,0.05555555555555555,0.07820067735043697,0.0,0.0,0.016666666666666666,0.0,0.0,0.005684086620487436,0.0,0.0,0.3055555555555556,0.10555555555555556,0.027777777777777776,0.05555555555555555,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.95, 'w': 20}",3,0.022222222222222223,0.03843717901432376,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.05,0.016666666666666666,0.022222222222222223,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.95, 'w': 24}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.98, 'w': 15}",3,0.14814814814814814,0.18059345844543134,0.05555555555555555,0.07820067735043697,0.016666666666666666,0.03333333333333333,0.2,0.005684086620487436,0.015364790984832805,0.14810873506719885,0.13333333333333333,0.06666666666666667,0.8166666666666667,0.2777777777777778,0.16111111111111112,0.2611111111111111,False,False,False,,,2.0,False
C1,{'delta': 0.03},P1,"{'ratio': 0.98, 'w': 18}",3,0.06666666666666667,0.09091432333311936,0.05555555555555555,0.07820067735043697,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.05,0.0,0.40555555555555556,0.12407407407407407,0.03888888888888889,0.08333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.98, 'w': 20}",3,0.027777777777777776,0.045322004060852954,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.07222222222222222,0.022222222222222223,0.022222222222222223,True,True,True,,,,False
C1,{'delta': 0.03},P1,"{'ratio': 0.98, 'w': 24}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P2,{'q': 0.05},2,0.005555555555555556,0.01620503920082439,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.03},P2,{'q': 0.01},2,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P2,{'q': 0.001},2,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.05, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.05555555555555555,0.07820067735043697,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.49444444444444446,0.17777777777777778,0.08888888888888889,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.05, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.09814814814814815,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.05, 'f': 0.67}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.1, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.05555555555555555,0.07820067735043697,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.0,0.0,0.45,0.15185185185185185,0.06111111111111111,0.08333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.1, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.09814814814814815,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.03},P3,"{'m': 0.1, 'f': 0.67}",3,0.0,0.00706356376180703,0.05555555555555555,0.07820067735043697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P0,{},4,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.8, 'w': 15}",3,0.016666666666666666,0.03136875768953451,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22777777777777777,0.0962962962962963,0.022222222222222223,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.8, 'w': 18}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.03333333333333333,0.0,0.016666666666666666,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.8, 'w': 20}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.8, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.9, 'w': 15}",3,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.5388888888888889,0.18888888888888888,0.09444444444444444,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.9, 'w': 18}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10185185185185185,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.9, 'w': 20}",3,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.9, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.95, 'w': 15}",3,0.1111111111111111,0.1404133084472674,0.0,0.00706356376180703,0.0,0.0,0.15,0.0,0.0,0.10518222287075336,0.05,0.06666666666666667,0.7611111111111111,0.25555555555555554,0.13518518518518519,0.18333333333333332,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.95, 'w': 18}",3,0.05,0.07176953697013412,0.0,0.00706356376180703,0.0,0.0,0.016666666666666666,0.0,0.0,0.005684086620487436,0.0,0.0,0.3888888888888889,0.12037037037037036,0.027777777777777776,0.05555555555555555,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.95, 'w': 20}",3,0.022222222222222223,0.03843717901432376,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.016666666666666666,0.022222222222222223,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.95, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.98, 'w': 15}",3,0.15555555555555556,0.18854629796975872,0.0,0.00706356376180703,0.016666666666666666,0.03333333333333333,0.2,0.005684086620487436,0.015364790984832805,0.14810873506719885,0.13333333333333333,0.08333333333333333,0.8333333333333334,0.31666666666666665,0.1685185185185185,0.2611111111111111,False,False,False,,,2.0,False
C1,{'delta': 0.1},P1,"{'ratio': 0.98, 'w': 18}",3,0.06666666666666667,0.09091432333311936,0.0,0.00706356376180703,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.05,0.0,0.4666666666666667,0.1574074074074074,0.03888888888888889,0.08333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.98, 'w': 20}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.08148148148148149,0.022222222222222223,0.022222222222222223,True,True,True,,,,False
C1,{'delta': 0.1},P1,"{'ratio': 0.98, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.005555555555555556,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P2,{'q': 0.05},2,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C1,{'delta': 0.1},P2,{'q': 0.01},2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P2,{'q': 0.001},2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.05, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.5444444444444444,0.18888888888888888,0.08888888888888889,0.10555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.05, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10185185185185185,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.05, 'f': 0.67}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.1, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.0,0.0,0.4777777777777778,0.16111111111111112,0.06111111111111111,0.08333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.1, 'f': 0.6}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10185185185185185,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C1,{'delta': 0.1},P3,"{'m': 0.1, 'f': 0.67}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
C2,{'delta': 0.25},P0,{},4,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.8, 'w': 15}",3,0.016666666666666666,0.03136875768953451,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.1037037037037037,0.022222222222222223,0.03333333333333333,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.8, 'w': 18}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.03333333333333333,0.0,0.016666666666666666,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.8, 'w': 20}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.8, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.9, 'w': 15}",3,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.55,0.1925925925925926,0.09444444444444444,0.10555555555555556,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.9, 'w': 18}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10925925925925926,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.9, 'w': 20}",3,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.9, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.95, 'w': 15}",3,0.1111111111111111,0.1404133084472674,0.0,0.00706356376180703,0.0,0.0,0.15,0.0,0.0,0.10518222287075336,0.05,0.06666666666666667,0.7666666666666667,0.27037037037037037,0.13518518518518519,0.18333333333333332,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.95, 'w': 18}",3,0.05,0.07176953697013412,0.0,0.00706356376180703,0.0,0.0,0.016666666666666666,0.0,0.0,0.005684086620487436,0.0,0.0,0.39444444444444443,0.13333333333333333,0.027777777777777776,0.05555555555555555,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.95, 'w': 20}",3,0.022222222222222223,0.03843717901432376,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.053703703703703705,0.016666666666666666,0.022222222222222223,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.95, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.98, 'w': 15}",3,0.15555555555555556,0.18854629796975872,0.0,0.00706356376180703,0.016666666666666666,0.03333333333333333,0.2,0.005684086620487436,0.015364790984832805,0.14810873506719885,0.13333333333333333,0.08333333333333333,0.8333333333333334,0.3314814814814815,0.1685185185185185,0.2611111111111111,False,False,False,,,2.0,False
C2,{'delta': 0.25},P1,"{'ratio': 0.98, 'w': 18}",3,0.06666666666666667,0.09091432333311936,0.0,0.00706356376180703,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.05,0.0,0.4777777777777778,0.17777777777777778,0.03888888888888889,0.08333333333333333,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.98, 'w': 20}",3,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.08888888888888889,0.022222222222222223,0.022222222222222223,True,True,True,,,,False
C2,{'delta': 0.25},P1,"{'ratio': 0.98, 'w': 24}",3,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.007407407407407408,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C2,{'delta': 0.25},P2,{'q': 0.05},2,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C2,{'delta': 0.25},P2,{'q': 0.01},2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.005555555555555556,True,True,True,,,,False
C2,{'delta': 0.25},P2,{'q': 0.001},2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C2,{'delta': 0.25},P3,"{'m': 0.05, 'f': 0.5}",3,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.55,0.1925925925925926,0.08888888888888889,0.10555555555555556,True,True,True,,,,False
