usi,filepath,dataset,collection,is_update,update_name,create_time,size,size_mb,sample_type,spectra_ms1,spectra_ms2,instrument_vendor,instrument_model,file_processed
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_503.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_503.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:23.062000,93741300,89,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_504.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_504.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:23.454000,93451620,89,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_505.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_505.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:23.781000,93254243,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_506.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_506.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:24.114000,93078380,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_507.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_507.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:24.507000,92992959,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_508.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE45_508.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:24.838000,93028275,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_499.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_499.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:25.183000,93888529,89,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_500.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_500.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:25.499000,93366655,89,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_501.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_501.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:25.797000,93072422,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_502.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_502.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:26.144000,93155777,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_503.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_503.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:26.442000,92729816,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_504.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_504.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:26.743000,92559337,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_505.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_505.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:27.040000,92459185,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_506.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_506.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:27.376000,92273735,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_507.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_507.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:27.776000,92250103,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_508.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE60_508.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:28.095000,92278450,88,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_499.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_499.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:28.417000,92247664,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_500.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_500.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:28.799000,91896182,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_501.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_501.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:29.172000,91588598,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_502.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_502.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:29.551000,91635840,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_503.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_503.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:29.912000,91208832,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_504.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_504.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:30.297000,91022738,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_505.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_505.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:30.668000,90930027,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_506.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_506.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:31.078000,90783414,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_507.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_507.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:31.558000,90693851,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_508.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE75_508.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:31.941000,90774689,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_499.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_499.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:32.270000,91337481,87,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_500.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_500.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:32.646000,90914050,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_501.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_501.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:33.051000,90730345,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_502.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_502.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:33.459000,90765453,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_503.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_503.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:33.886000,90319398,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_504.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_504.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:34.264000,90203518,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_505.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_505.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:34.627000,90134252,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_506.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_506.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:34.954000,90063388,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_507.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_507.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:35.323000,89909518,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_508.mzML,ccms_peak/20190812_ENTACT_RP_RAW/entact_RP_pos_CE90_508.mzML,MSV000091754,20190812_ENTACT_RP_RAW,0,,2024-03-26 02:02:35.721000,89917035,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:36.185000,90215035,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:36.513000,89678477,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:36.859000,89642258,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:37.251000,89422852,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:37.631000,89172533,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_499_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:37.993000,88702576,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:38.358000,89475162,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:38.732000,89487409,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:39.118000,89502184,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:39.539000,89206506,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:39.945000,88911693,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_500_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:40.380000,88801721,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:40.692000,89387207,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:40.982000,88993232,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:41.308000,89196787,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:41.699000,88839696,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:41.970000,89040729,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_501_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:42.350000,88285258,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:42.811000,89165847,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:43.132000,89345139,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:43.429000,89249779,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:43.714000,89079000,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:44,89073783,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_502_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:44.315000,88755500,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:44.617000,89822126,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:44.900000,89841438,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:45.174000,89701483,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:45.499000,89405634,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:45.770000,89401175,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_503_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:46.097000,89045751,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:46.438000,89718469,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:46.767000,89615602,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:47.062000,89727567,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:47.359000,89528182,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:47.678000,89378010,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_504_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:48.060000,89122386,84,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:48.433000,90286608,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:48.773000,90139398,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:49.154000,90429200,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:49.519000,90433294,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:49.862000,90146995,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_505_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:50.235000,89851029,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:50.608000,90175154,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:50.937000,90072832,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:51.281000,90266690,86,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE60.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE60.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:51.687000,89981101,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE75.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE75.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:52.036000,89803759,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE90.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_506_CE90.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:52.367000,89348466,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE15.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE15.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:52.691000,89438255,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE30.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE30.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:53.043000,89344721,85,GNPS,0,0,,,No
mzspec:MSV000091754:ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE45.mzML,ccms_peak/20200303_ENTACT_RP_RAW/ENTACT_pos_507_CE45.mzML,MSV000091754,20200303_ENTACT_RP_RAW,0,,2024-03-26 02:02:53.318000,89434015,85,GNPS,0,0,,,No
